"","FLF-a","FLF-b","FLF-c","iL3a-a","iL3a-b","iL3a-c","iL3-a","iL3-b","iL3-c","pfL1-a","pfL1-b","pfL1-c","ppL1-a","ppL1-b","ppL1-c","ppL3-a","ppL3-b","ppL3-c","PF-a","PF-b","PF-c","FLM-a","FLM-b","FLM-c"
"SSTP_0001235500",4.64328318087564,5.0857174454774,4.98761738715752,6.67397749445462,6.71142730746313,6.60460879872396,5.69249091727904,6.11425129244116,5.58787671451387,7.60662040204962,7.45003778260541,7.11261074491346,6.44797348722458,6.84780440649634,6.24913004079418,5.7185373879773,6.17854392280299,5.64365431613101,5.14889995312491,5.46010042237938,5.41728343611983,5.19617232350591,5.30753566337997,5.13358234873341
"SSTP_0001235600",4.03481125639196,4.53600391542636,4.34385215378147,8.34450045263107,8.52483426254738,8.38328666261503,8.45948224763224,8.6731400258921,8.71489017649461,8.11477431003986,7.84171684258788,7.73215829053664,6.73739878283235,7.08647985555728,6.99991030641511,5.61865078407128,5.82869919697829,5.63157069518629,3.70528674048478,4.1934018426538,4.32538822986764,4.94387798408675,4.98651825051002,4.64263180634907
"SSTP_0001235700",4.17287650143912,4.79168148736478,4.44370281396709,6.33363308168866,6.65936558650379,6.60297564945694,8.62977288916291,8.2557763316484,7.96499445960888,6.21130659152807,5.97387522498646,5.8578273443861,5.76888192997786,5.71608542242592,5.43820767063682,5.37620845374635,5.62134571453657,5.48083901839614,1.76360694498903,2.31586054838893,2.72422471108733,5.53717972988988,4.69100607535662,5.29123104778493
"SSTP_0001235800",1.42837762214295,0.844670569943704,1.09229011921227,-1.68758443166893,-1.21651212925488,-1.78712361686135,0.786958181906137,-0.826853789483686,-0.826657432812657,-1.90151450475045,-2.22980003576603,-1.62094429521188,-1.64360051465968,-1.86908053808324,-1.77535420233948,-3.14945476628993,-1.66211898105091,-3.46181690830982,1.24913108035067,1.26373532874152,1.44554813535507,-4.50692456149063,-4.30369833113696,-2.85243497447924
"SSTP_0001235900",5.35659209279619,5.85554663474898,5.61909105353619,6.54265874870168,6.84666246987017,6.89308679301944,7.83248034959524,8.0061428526913,7.65129419204597,8.24051076971213,7.92696554780635,7.85771361972052,7.54222478937907,7.5793116633348,7.5306737564386,6.99435581591309,7.03496759457166,6.86244688291239,4.17211627628815,4.24996347091508,4.4454298897917,5.89960219426424,6.08482624631423,5.8412069280064
"SSTP_0001236000",5.49522270921682,5.34400056879258,5.34943054617648,5.07635598454367,5.04027175414421,5.08949325934964,4.42098028673736,5.13478303684946,4.72941648231867,5.31185436721446,5.40467934120481,5.56711291449477,5.7579173852003,5.72181149976027,5.66067068105547,5.4670069106849,5.70248983132384,5.60733939480079,4.58078648824362,4.74912530066053,4.80767227586181,4.07357716087704,3.72818370916128,3.94003738749825
"SSTP_0001236100",6.43980730869111,6.32633515404187,6.2556414746434,6.61575278609038,7.05428151626099,7.0138085511794,9.5759888139758,7.95118297257589,7.84606929787171,7.77856203435715,7.47588378609572,7.67506655322157,6.46769344619056,6.82113025210219,6.62332437640738,7.0425651734083,7.18440682476146,7.14635362292366,3.3713727850315,3.44886456987052,3.64182241752663,7.83710431301619,6.01764300170091,7.48416604088251
"SSTP_0001236200",6.28600136980272,6.30904354649254,6.24056960985678,6.67466525068828,6.7341289478969,6.79039154455886,7.09683893949598,7.17113616422702,6.88993426101166,7.93997009229746,7.84078535235664,7.77218042889207,7.70859177767791,7.58268951064449,7.6829557248006,6.33846734892067,6.66006394210036,6.42057383027727,6.64169339799014,6.87288958136966,6.95279089474839,5.14749687338823,5.22256682118448,5.10283841215249
"SSTP_0001236300",5.29279130570854,5.05655800973364,5.16628589304491,6.18212127424269,6.13833387148324,6.13758664543479,6.13994949401959,6.47436480052116,6.36171208709595,5.8928386213556,6.10939212246797,6.17616916831187,5.81508370285832,5.69916198531066,5.8739006841577,5.08754944070535,5.11393801396039,5.23357087609545,4.90230337112621,5.0566374184197,5.24605093089947,4.88923441851194,4.83787648387627,4.88207850921781
"SSTP_0001236400",1.6037407495527,1.79353399763237,2.76241128646771,0.439831787105695,0.688577391031517,0.839328795557817,3.75819735256579,3.3273363810757,2.80546122722986,3.06484612515332,2.68271516224126,2.48954381708356,2.29784656150194,1.85694549593932,1.91720179746627,1.88124413268448,2.11104901893664,2.17815536555704,4.16143212591663,4.09464696852605,3.48914725112223,1.96140398981464,1.08573279729963,0.999994620288142
"SSTP_0001236500",1.35492217510931,1.45247384068006,1.38528892905418,1.74618087301911,1.47977585739551,1.66202239024041,2.49645463998043,2.32129073578895,1.85722994895261,4.70300009327017,4.6753790370757,4.63749810182618,3.98132301578481,3.96060191503842,4.54872148304264,3.29081494873639,3.28144735400022,3.31000671323215,2.43303193825008,2.73028671595475,2.47689254203787,1.14992440674309,1.10857300318156,0.702925223391579
"SSTP_0001236600",5.57010093451684,5.64933829712858,5.60121048602647,5.53572237371176,5.51701405910673,5.48016845532823,7.02642174855213,7.30703425059048,7.05682995293213,5.92668808985975,5.60083768673141,5.68681949152009,4.85598945571853,5.371952003732,5.41340324262454,5.07940322179472,5.03991089717768,4.88934514095253,5.90106683651519,5.96217071855156,5.89266634068914,4.64025773095152,4.94082211439575,4.66193710464365
"SSTP_0001236700",6.13344296461054,6.00955817147039,6.00665603384627,5.40659564829305,5.41172713298468,5.3958933470355,4.3544033597832,4.87405317653694,4.9938128259205,4.89135759765112,5.49246221965132,5.61615320598875,6.07530976085821,5.99997664502745,5.99793495722952,5.4198153511148,5.4309704036221,5.71775877411335,5.32566497027254,5.44503775511791,5.59640626265972,6.00031003286957,5.71363447779461,6.043250580754
"SSTP_0001236800",1.92304321399231,1.36799209529664,2.35525534794931,0.561539660883148,0.766955150871451,0.465792827662296,3.82520328838792,0.513020539415906,0.721473064180652,2.15922740485636,2.58412832196257,2.34592065942173,2.74762917418298,1.75464145851041,1.04546204886635,0.152881404972716,0.469823037618532,0.265043672940727,-0.181310773710821,-0.0475733583563433,-0.288818646727836,-1.04355960294396,-0.593671589513851,-0.03267614624784
"SSTP_0001236900",-0.0689991320008437,0.53685603156663,0.417893387697619,3.0491218146698,2.96995033265492,2.80974173652209,1.97929628664256,1.7851354150574,2.03567831837368,2.93472145241246,3.07832769239654,2.68858934373905,3.13040555920996,2.99543103831232,2.77262541911952,1.43548847724967,2.5038299884494,1.61134388273616,-0.069186212061476,-0.0821511268200777,-0.213363544482043,0.140175082107909,-0.671080507050516,-0.726392856427149
"SSTP_0001237000",2.38203097722727,2.87091924959918,2.37985653069002,2.08564108091415,1.92789751853661,2.04054985873026,2.23573941150958,1.80384934075739,2.83849243318383,2.16738849901379,1.76071574671393,1.89524210112238,1.95289200165867,1.69321988971999,1.68846905291283,3.05280053826648,3.11765329943743,3.01313544609982,-0.566397831412722,-0.828762224911909,-1.67214500465246,3.09812732441758,3.95925598837651,3.00304534531758
"SSTP_0001237100",5.94935894547474,6.01371191333704,5.54225691417471,8.02827921679675,8.24007828318249,8.08640375559739,11.0035172341866,10.0153691775423,11.0738928302233,10.1267018327354,9.0044078820568,9.35876241635336,8.07456892861261,9.82079404129043,10.0668232128566,8.00311873923502,8.91054053741714,7.20312454768102,4.4291051148538,4.84495307331962,4.37437784755863,6.08777656451746,5.49320385641649,5.54436212796475
"SSTP_0001237200",-0.188071232515589,0.270538955417964,0.485329782510278,-0.0413878610050806,-0.61725971619609,-0.845331900521511,-1.44776909845346,0.195605411685955,-0.201033641507906,2.69922250282571,1.77866213215301,2.51097561190243,2.86976297097033,2.93196105730377,2.22233298921028,1.75921639539543,2.41558618218444,1.65890730892108,-0.176595200228303,-0.822418931553939,-1.11889437938171,1.45566035138876,-0.675707662030496,0.32228117789628
"SSTP_0001237300",-1.7705408310955,-1.42161588058742,-1.18908967932679,-1.95527250031123,-1.15993592103211,-1.26846116152991,-1.34994521754929,-1.22363076468169,-2.70487448195716,-1.20317441191687,-0.39080265413261,-1.2339445755445,-1.53974717779475,-1.62028765148888,-1.24972970642622,-1.25472933033917,-2.33423810382642,-1.08950105989286,-0.57378563775842,-0.611010508011484,-1.17121136655186,-2.38975318076575,-1.79614469350309,-2.10864809408731
"SSTP_0001237600",-2.58773050913157,-2.93688202299984,-2.78639068631033,-2.85709654021174,-3.03068024876915,-3.06039649285801,-6.30332892669286,-6.17653751475824,-2.71251499902352,-2.12393357579196,-2.12946642289182,-3.5087984306072,-2.82352323355807,-1.86486257189241,-1.94481584250671,-4.29060002016478,-3.24425370615751,-2.71076156577735,-2.49834749000636,-1.86373025370995,-2.28146086213859,-6.08990463240377,-5.88563199461029,-6.01695355597791
"SSTP_0001237700",-1.31851723980605,-1.11888869182329,-1.18572645777188,1.34148037021067,1.37695672951012,1.49275724052394,1.89336449844526,0.836441940765444,0.532113008004858,4.26328502307834,3.31356999568794,3.6674510138795,2.3349434957182,3.53461984206365,4.13325298360588,2.15044912141235,2.38010844330291,1.66645529107619,-2.01665658319944,-2.09922123476716,-2.02968570124378,0.41920051767303,0.141990113319964,-0.519807189587283
"SSTP_0001237800",7.05956498733203,7.29104985813415,7.30480859281677,7.14661242870832,7.25750918078419,7.14973035124486,8.48797351323416,8.60990053868437,8.12649546064206,8.71171666472291,8.25157151196616,8.2455992512988,7.87867779471655,7.89922763092025,7.89931208521836,7.34458885202636,7.58012001778506,7.24850785830562,6.6900431766602,6.81844032737656,6.86591251693616,7.50608533504646,7.27529902512188,7.38410898999409
"SSTP_0001237900",7.01011346873475,7.05092712723833,7.09729397842345,6.81693931511501,6.98683573008326,6.96508109468463,8.07120529589931,8.17833278145528,8.12367177943672,7.60143231994184,7.32193833568924,7.38050632047719,7.07630491981457,7.27435173562647,7.340176849994,6.65416776306291,6.74311293451464,6.68123999651611,6.24847618577039,6.47920036609789,6.4996552491402,5.7357009308733,5.85418895240187,5.6528454833459
"SSTP_0001238000",-0.238772817115747,0.537301986573818,0.674512733238553,-0.419240915820299,-0.264915369181381,-0.780953714078254,5.74706998627783,0.0551281368864701,-0.520678574854198,6.73000692356463,7.47932920532609,7.58353163128504,8.12153621580611,7.76713033414155,7.65091241772968,7.25854094143977,7.07135697587963,7.68033056055634,0.729538077045696,0.498030958375557,0.912300770986552,0.140794921246696,-1.63152973124429,-0.881017649399721
"SSTP_0001238100",7.06625278286193,7.01218039807143,7.07601907525851,5.85169809291412,5.80337390612121,5.86271376215395,6.80539401407796,6.66041658477792,6.78351373215378,5.93478574612523,5.8539963845787,5.92498068402466,5.6666503097712,5.769858558537,5.85775435940833,5.38637892358938,5.4656060043029,5.35717715222135,6.59683549192027,6.75732028270982,6.83588383453607,5.0044883273166,4.71612419453179,4.80858199724908
"SSTP_0001238200",6.17615034220297,6.05848414263596,6.15604377931348,6.5542672142166,6.55032625450582,6.60036987905976,6.54258028776277,5.85582524923049,5.90094340367291,7.81013833572576,7.71760473357295,7.82924739655299,7.02342859946811,7.39703033789494,7.57012999792756,6.64380246953423,6.93565284272346,6.61446537501702,3.84447370366818,4.0890081685452,4.05990069203854,5.98671153419285,5.02763661789229,5.44465486050441
"SSTP_0001238300",5.37772461007293,5.2912655841403,5.0550866594069,4.56363062733235,4.70233483854372,4.76987466015721,9.42288004894346,8.03430076024597,8.1629262700335,6.50340814893654,6.30004758463132,6.09749218683343,3.98073734897677,5.21600785880716,4.12905277376433,6.36718597111548,6.55125331241154,6.26140100104569,4.19651553704211,3.97819381207449,3.82290151541423,4.81232491711038,3.30560718976485,4.51514988837189
"SSTP_0001238400",-3.12790195222037,-2.94110289515921,-4.54624248520969,-1.62871793010931,-1.61237540660218,-1.47104918142625,2.42311965902856,1.29483492094009,1.22529280291221,3.41287403269781,2.42773291880036,2.54762196852444,1.30730421993675,2.64964594204106,3.73778242690495,0.985335768647817,1.57882701077617,0.72574615425462,-3.23279033421975,-3.33027994389792,-3.72830253075752,-3.7714758048928,-5.88563199461029,-4.43860559403647
"SSTP_0001238500",-1.68343533818777,-1.01449003505974,-0.751355794100397,3.08964918245025,3.0949653406538,3.21455279453165,3.59354861535973,2.98101875540908,3.77693825273954,3.35241950251985,3.57104296054775,3.44560896411783,2.83550589727837,3.18970597037938,3.2779934721494,1.346643821165,1.73198037682112,1.31249553190729,-0.735466125106308,-1.63463848898049,-1.05885598032493,-0.361483161783348,-1.63420216365903,-0.884352593740471
"SSTP_0001238600",0.24479893001335,0.715387634434876,0.592963125386433,-1.17367445095508,-0.486832056500232,-0.165882162175327,3.72503637164333,-3.85328022553838,-1.78965025411898,6.4859974144356,7.15363296427773,7.35425867987853,7.89628327211309,7.63395875934147,7.7152727443668,6.78024278733387,6.41584997480168,7.15510539858064,-1.36456627608909,-1.44719035177526,-1.06130113515725,0.178131353667454,0.423308650289849,0.363301592881176
"SSTP_0001238700",2.62404395249232,2.62732624102536,2.67653399920589,2.91161986575188,2.87358016066015,2.8368408677426,4.78645955755495,3.43188036681456,2.77630751618692,4.49301646953463,4.16890132900026,4.35632683341093,3.85168237471404,3.84817932192523,4.41968134372021,3.65506679629759,3.73117190393328,3.63529403780151,0.460317474865792,0.520615240904074,0.455839083087186,2.04645154594377,2.25534630975972,1.89080531692305
"SSTP_0001238800",7.30880941277076,7.36788606745812,7.38965775406786,5.81380943348677,5.86164877926745,5.78897499742237,7.11145265418581,5.43280584964374,5.40376146915131,6.91131884413234,7.43680198904524,7.37133352720765,7.51963449887746,7.24634511637751,6.66737818123748,6.65897545538002,6.72305227878412,7.30241104044174,6.34127631765035,6.4868524990679,6.59653425583226,3.95803288005527,3.77067775827193,3.84698429306903
"SSTP_0001238900",3.00728469767046,3.20957901467508,2.94689168351393,4.69857631612923,4.64005427406613,4.65864252785734,6.14433614617492,6.06149093284323,6.16459775116459,3.28037562930309,2.47417355515636,2.74893778174304,2.02007607799173,2.84203431561755,2.68649661411531,3.42630763911188,3.20400387441599,2.95595337851694,1.55138497127492,1.55791597037549,1.57183322277407,3.54588819950658,3.38345723443314,3.3341356373515
"SSTP_0001239000",6.23200545878179,6.16120204954269,6.17582677765837,1.00353721707406,0.850476426787137,0.552296077052343,3.31175180054962,1.10164605889232,0.661608949995474,5.64369498949427,4.76487903424136,5.1043422309651,3.89020056907185,4.61966215294554,5.42713115882924,4.02289522081072,4.49981299820326,3.82913800202275,5.87165993667463,6.13288140635821,6.17035763410864,1.00959925633885,-0.325500168288557,1.10775316909404
"SSTP_0001239100",0.0249141854625941,0.618932830421744,-0.123935332547907,1.85919575406094,1.33503949133583,1.64420528346366,2.31791505508809,-0.755190892810197,-0.742913680774223,2.70676881873005,0.751057111415619,1.52216892217313,-0.864135825009316,2.38120595938438,1.70153211010603,1.25366981838798,2.24278784885615,0.306209880328138,-2.49778566999183,-1.28670235716231,-1.8980828438386,1.48523072386855,0.262677717304364,0.945774946768605
"SSTP_0001239200",3.54115127002153,3.66828925160004,3.40163212658705,4.95378848316606,4.95206638268395,4.93581141299396,5.093475238809,4.92628231106741,5.41467010269053,4.72759808306781,4.74655538129652,4.56751737814446,4.77024694033339,4.63836540513695,4.39268764140641,4.46899990735611,4.48432323756503,4.35302803884223,3.42762894662551,3.62435714482763,3.43488865059816,3.2406335305241,3.43594822994051,3.03691981195805
"SSTP_0001239300",2.49273996872359,2.99748100398138,2.72610000708458,6.0558969476246,6.03909236361381,5.98827423104534,5.17777525840038,5.54605199761559,5.72590372153017,6.27134927011838,6.40973200694216,6.35078774703662,6.02586306920542,6.17622276131151,6.22429004272507,4.70962795789235,4.90332531776253,4.80057955591186,2.0698294072332,1.61256555909636,1.74407745283983,2.83378416153528,2.47389470760856,2.55579143950015
"SSTP_0001239400",6.62054029537365,6.59721332571343,6.66002695280253,6.53940481955602,6.55019068131388,6.58861826893308,6.33696707600071,6.14354242252028,6.34896942027452,6.65812900850058,6.65377367702607,6.68550251121455,6.31329495009654,6.52401914109347,6.54755350334219,5.78056800414573,5.91521143936403,5.88338175749892,6.01955548003266,6.11697876451394,6.2121215300776,4.87565104627639,4.52927630711896,4.70335812807669
"SSTP_0001239500",3.23406305564116,3.03396035260063,3.02807381169893,3.74942633003762,3.80627318336713,3.6496939174208,5.2100405565432,4.31115571393171,4.47113217212723,3.41393728985932,3.19014134128501,3.04365470527664,3.26708896300016,3.29608959108958,3.55278180299741,2.53340061651388,2.57384948250224,2.65254562547476,0.0345458027285646,-0.225349365944437,0.390683271052573,1.4883681791146,1.12994415517108,0.807436069851608
"SSTP_0001239600",0.344429921671615,1.05287346078535,0.685015942131943,1.39950303567092,1.17093302578258,1.17577252612334,1.87041818577012,-0.0284061366524843,0.354298835307708,2.64519451434187,2.13586891438084,2.26141281923416,2.28695815945018,2.48123263969201,2.92328292193597,1.61184155591238,1.89590949170715,1.71855761106824,-0.177545022187727,-0.0509911154652704,-0.243770224140582,1.10930806643413,-0.102471330542313,0.0926811136147711
"SSTP_0001239700",5.39063439623204,5.24818489679221,5.11070788368717,7.53332486445327,7.51700261849299,7.55872382388213,3.85706034347447,4.03084214986855,4.23530186733569,5.91957387557549,5.41242012145847,5.196497144302,6.56806370188768,6.38336573667856,6.18870751347832,5.32270254196508,5.60988007256685,5.28569086822804,5.78235877975189,5.82949797603702,5.76289156871875,7.37599776307447,6.22182478912669,5.91341098302216
"SSTP_0001239800",3.02607935812107,3.61128852659005,3.10241395492299,3.28067709580032,3.58741301975147,3.4208486714078,6.52383525001421,5.5218176895312,5.56273864196441,3.22149652758439,3.0773882864287,2.82738267077914,2.08221928575982,2.32534602675926,2.58129259369786,2.52823624796463,2.08042234947575,1.94703073805363,1.58586318566502,2.13365779605725,1.98326714547257,3.64400871370683,4.10326526586652,3.74062959659038
"SSTP_0001239900",0.543730872749721,0.162546432833515,0.188224423579447,2.40010344302956,2.3101006008548,2.31592732569764,3.8563797373452,2.35961986120826,2.28339364600097,1.79890729908353,0.848548292276577,1.16271840313027,0.397874110540851,1.70289110504363,1.35247821280514,0.998047403354119,0.83930243941311,0.784980404686138,0.311346710970006,-0.474765760239713,-0.235341162411949,0.0972054660455794,1.18831824859846,0.0445408620689898
"SSTP_0001240000",0.604193889663496,0.917155167307308,0.930358041735069,3.36710462209182,3.24257108695766,3.24708813663971,4.54518299552047,4.48504174146987,4.46985920366669,3.40019960691675,3.36475365147946,3.3874980126885,3.18503385650923,3.15597763814355,3.13810649405471,2.55145859060554,2.54449972040058,2.32854280438716,0.4721582776037,0.1562223568115,0.185827552217999,1.72022321920902,1.11357897582383,1.11137034947221
"SSTP_0001240100",4.28267904674616,4.34539251471825,4.30903440904294,6.88955840505348,6.94820218049441,6.93725923251591,6.54518580995493,5.86866023606246,5.9243524322638,7.08386423338956,7.06416624080571,6.98264865846513,6.3988657933418,6.57585883030384,6.5760077070412,5.38776207984099,5.68504662973368,5.53042272744851,2.02016158929474,2.43142657760305,2.37192107246075,5.12100754289839,4.28737284745223,4.57243584183287
"SSTP_0001240200",1.05491283403046,0.860795567687488,0.610239943054975,3.77658017014271,3.59119419141932,3.6860520454655,3.90988441733692,3.5990397146868,3.72387736852696,4.05776170423669,3.72417991259108,3.71223852879944,2.79132661525719,3.31502605985156,3.49682076490233,2.45925302942021,2.49134953647857,2.36155755134147,-0.0697855011020349,0.379387809570004,0.290954199713698,4.87683251938919,4.22501195209976,4.41033696873621
"SSTP_0001240300",3.71140722095382,4.06463363035426,3.96077320433538,-0.345412704034289,-0.374829217154119,-0.141291571971996,1.02787592234148,-0.448697038083051,-0.449395895170923,4.11979715432575,4.54067056802123,4.54597938696927,1.69832288188433,3.06534067883634,3.02311632532034,4.0207329190806,4.53955188248395,4.49841791268284,4.16314420254851,4.62548738987726,4.65494813742369,3.7226316100575,3.26496159830212,3.26453736959108
"SSTP_0001240400",5.20745539151321,5.06741419301444,5.25564534747563,3.92793230638798,3.94287329429456,3.96266683578838,3.5966942377803,4.09877039376133,4.48481362111023,3.51058064466013,3.58366771287165,3.4665230583719,3.1893282769346,3.35718013420644,3.4492101148043,3.53501987457078,3.53270365569169,3.6684603725314,4.67879618612693,4.99785435926588,5.02976317070866,3.9754197928751,3.63980533331829,3.94228397557803
"SSTP_0001240500",4.86617031756968,5.0335925268761,5.07802614360626,5.89069572885112,5.91734223052923,5.9255262847199,4.68906816789969,4.5155424817414,4.56769673853998,5.45307399156331,5.58215399794876,5.58886113035908,5.60940455225357,5.45289032041422,5.60946155468742,5.23064139511021,5.13874508541732,5.42153331277848,4.90106511001686,5.02364150029725,5.07617139588724,5.42724637845705,5.9060029414679,5.63519634622245
"SSTP_0001240600",0.851347408236885,1.28673163190745,1.12217353199589,2.10171059630369,1.98967460865019,1.73387002995916,1.13109921606362,2.47747163800456,1.4735181731393,3.00226735266928,3.08410851350411,2.94580942830442,2.3805603139842,2.89238838054283,2.91105308026582,1.8093077629095,2.26782474782586,1.78485681688677,1.06041298018168,1.46679458407782,1.55404671072407,1.47242239941216,0.937341725856163,0.80554271158525
"SSTP_0001240700",5.56768852197164,5.54333853725832,5.49772788058505,6.34390374838566,6.29792934650947,6.37452254840399,5.96805296483426,6.69106052068705,6.4777297664403,6.4621985170576,6.23647836887803,6.32081612486803,6.81900473162327,6.67074141755855,6.64100961604833,5.98710968658961,5.94423929946283,5.86395776016148,5.05331161617545,5.1306348032581,5.15665984916188,4.97043938330092,4.88942970344984,4.77314469365826
"SSTP_0001240800",0.948029312060014,1.6798857695887,1.18936362250062,3.20575367146866,2.86625190889165,3.17308318692403,2.17651658272724,0.962690541736704,0.866029086517022,3.92456765582283,3.7224466444531,3.66367207905073,3.44738703892446,3.46731377208415,3.15706289551886,2.59889313427752,2.67823144674778,2.47521501506961,0.462895091705692,1.2004961364038,0.851070959181536,2.36565208719922,2.05412412702946,2.07851953676634
"SSTP_0001240900",-3.35335599863735,-2.59942264745937,-2.4675661999229,1.1903004494711,0.562367913287534,0.540621695579139,0.542700875558162,1.78367044007094,-0.203486607870299,-1.62813298045169,-2.34110332887095,-1.61463793535465,-2.5957739919323,-2.43888961015686,-2.44458546258915,-1.2557894504519,-1.77893305627956,-0.716726058318703,-3.23796031178006,-4.90788983188261,-3.38069218290529,-4.50460167874946,-4.29820589668259,-3.20666970883838
"SSTP_0001241000",3.13029661478107,3.43036337221539,3.44418820448169,6.1962612540879,6.08624967956397,6.05097424938857,5.35522169435241,5.84208950596184,5.4887426069577,6.51861139328176,6.92338790214138,6.98522614411023,7.11019562884294,6.7974166645649,6.44602723649763,5.12175455546618,5.49170228478812,5.60322877818266,2.27408604291366,2.48274358150544,2.58408876700539,3.31000469073003,2.85748296036774,2.88592070275994
"SSTP_0001241100",0.485870744981638,0.502293676129785,0.261961511594675,2.65992010766165,2.75874533962566,2.64982357082454,6.22773280885371,2.71194460762263,3.18519396548542,6.67881100940274,7.2199667644862,7.33733584382934,7.71771869488742,7.14821660511353,6.9350918642596,6.85591139101412,6.63673811401455,7.33108363161069,-0.301367283771219,-0.081341572089654,-0.940354789276116,1.11161047973655,0.690571706016279,0.619063111979213
"SSTP_0001241200",-1.62489417971738,-1.33881160853738,-1.7358929258843,1.3505103336943,1.5890675518505,1.27959839342637,3.7754169776587,3.6345272027501,3.73677203376639,2.27052144258674,2.05251513431137,2.1088844547616,0.786051232974813,1.0878955425623,1.15183556062059,0.239798405455357,0.43965479750203,-0.12941671270561,-3.23315679741779,-4.18292981117059,-4.20545466915871,-0.474603408115577,-0.476229828918258,-1.07902786109839
"SSTP_0001241300",2.64738136656222,2.4130028777004,2.61986301320093,3.71816413683479,3.76311029292046,3.83870266917785,2.9251939432444,4.06978659072869,3.67903649111144,2.63751166581284,2.86387033415142,2.60672978279079,3.55815702903108,3.25315237259622,3.19667609125267,2.43256733138009,2.10330524513943,2.17197018074006,2.97655488904983,3.17224718534623,3.24876875496779,3.46034189808111,2.79585640732,3.05209626976445
"SSTP_0001241400",6.06953711760691,6.0774555900763,6.06726929057553,4.43790389936233,4.45527520853803,4.38336482670993,3.93884251304543,4.45717932298025,4.22903181381394,4.12436391234316,4.2531513809271,4.11962371542483,4.3123337318614,4.12548225802479,4.12743003289974,3.81421717369142,3.67417245730835,3.80147249082266,5.35605392563248,5.60679045166736,5.71057339377954,3.48593906379613,3.67031632842031,3.87925725066264
"SSTP_0001241500",2.66746529721486,3.4449253594534,3.2613752235926,-0.866156087753638,-1.11643779630078,-0.548585159632369,0.853545851866936,-1.32184720600527,-0.318521866909888,4.63676342353618,4.51365076693771,4.2473446764125,3.46777012253269,3.52911461837765,3.36203593761713,3.83910766416293,4.24613886247787,4.10824145005575,2.58099504610482,2.58428355890679,2.43606781019318,2.80016225974935,3.06557112537151,2.81778155673098
"SSTP_0001241600",7.3917993296366,7.621760633003,7.3302604493296,2.56171928036525,2.49540999556063,2.55866345653633,3.60369924670712,1.81598584452424,2.85697649475554,9.29429613050406,9.4741589868416,9.6258576684182,8.67460044790651,8.75709927843448,8.4503487383353,8.72402644129202,9.27802591496685,8.97219991446726,6.35062111162469,6.4668226093424,5.97662343589946,7.53740781317489,6.7295558233721,7.16025150513329
"SSTP_0001241700",5.71588013914008,5.83085624273769,5.51952496103336,2.66768192630399,2.7435483286671,2.79022540298888,2.81194475090713,0.85538227863162,1.57657550056136,7.84043499900256,7.80048824743694,7.83733085992419,6.10086731246225,6.92401305863546,6.76157191449349,6.86992526401434,7.24693722442109,6.93981759033398,3.8685312030178,3.60549262823951,3.38451643723956,5.89660617228468,5.29313057250955,5.54418772232846
"SSTP_0001241800",-1.08513663710603,-0.61865144405121,-0.837770259061271,-0.764483483242698,-0.86018484399671,-0.81273758243788,1.87193256494669,0.617862179999081,-0.2032854761081,2.52097739250203,1.76807010084158,2.01679698877605,3.34595077588261,2.6345184174494,2.76150619886248,1.03784728284319,1.24267760764879,0.930436505152579,-0.735289856436846,-1.06651551316597,-0.995732141475944,-0.66326095010811,-0.0493454545995614,-1.4904113894781
"SSTP_0001241900",6.88985753308532,6.76223813720507,6.79985013105036,7.99054889548305,7.98821336914644,7.94576151900252,7.72619020343002,8.01821798461524,8.55039847636959,7.5119581058171,7.4101800352657,7.36074219164077,7.73720660746381,7.59852265162361,7.5876014522716,6.12049605672921,6.29417201545043,6.222778234633,6.67166172478033,6.86346576732682,6.84494035742652,5.74882965611995,5.55263291329948,5.59770898029512
"SSTP_0001242000",6.73512184307075,6.77715357176126,6.8057839211569,6.83298543369807,6.82434376352595,6.8550152059652,6.82351339211317,7.09394303334475,7.30212191256453,7.2283367432877,7.08158734782353,7.05156131049112,6.56360964298137,6.73425795634499,6.69423578035249,6.02030137535473,6.21599857077751,5.97010536821326,6.16942767595642,6.38272545551323,6.32099521890402,5.05125585728123,4.75366217155048,4.87567756608687
"SSTP_0001242100",0.513870566930145,-0.309160148063821,-0.176602267768262,-1.21862489071074,-1.47791558218238,-0.549397276477087,-0.00171215163988294,-0.451243000234924,-0.516160227132182,-1.7136994004691,-1.58298019134217,-0.988819153211536,-2.59263229200233,-1.6989848911144,-1.876752178826,-1.96784408998451,-3.25079466306979,-2.55358408290374,1.06207844988215,1.03669983585405,1.40279270032547,-2.63156905289061,-1.63699260603507,-2.11032788164555
"SSTP_0001242200",6.79583466731368,6.52926747870078,6.68671941469151,6.20356233013943,6.27206235836508,6.23141734557392,5.51030502053084,5.81384107800997,6.15633810663861,6.05301872123074,6.31968663930474,6.38179223151885,6.48041952276568,6.50524794965784,6.42131486660995,5.48277075086699,5.60431594747112,5.5531805788287,6.88480236122372,7.03861608524796,7.14485495955951,4.63425689416394,4.49109139277368,4.56334427510871
"SSTP_0001242300",4.51382679151068,4.52725582457866,4.42889125511415,1.49805875299087,1.39167862150346,1.44282622871162,0.686275039714868,-2.71652884467249,-3.55426084111992,-0.734936986161713,-1.24939323787621,-0.59261325218162,-1.34254451784485,-0.60284389738063,-1.05654562636618,3.44298439667901,2.42546210495057,2.73308299561361,5.1177736267481,5.16100802889174,5.25950805293662,1.72461018893558,1.31816120696753,1.29986754078349
