"","FLM-ERS091917","iL3-ERS092590","PF-ERS209991","PF-ERS209992","PF-ERS209993","FLF-ERS209994","FLF-ERS209995","FLF-ERS209996"
"SRAE_2000053000",5.94344599536928,4.30660193839983,4.90990471536274,4.91713336699818,4.9682437713745,5.28652668429804,5.54174535227889,5.34198416180522
"SRAE_2000053100",5.12400608065081,5.14141682898502,6.15282188206181,6.32709975008674,6.06536527666814,5.95513055303044,6.00210504125824,5.90085302116818
"SRAE_2000053200",2.17754355634334,5.09351983279555,5.75279040028344,5.52556631310437,6.1270553679471,6.32955468413079,6.3426985500571,6.18528624711237
"SRAE_2000053300",7.40288440838144,4.40508543056478,8.59092255559786,8.40429322014722,8.45435456478666,8.31643202110324,8.57485536760593,8.41060225141009
"SRAE_2000053400",4.91937816482785,5.45189321547822,2.84220419992273,2.81762716795086,2.77997147866477,3.51904142752157,3.28243243823688,3.29116995025331
"SRAE_2000053500",5.87197000666059,5.08306066581246,6.34476873261711,6.24738495007112,6.19204001495434,5.92450351274071,5.83910011222354,5.82196742857585
"SRAE_2000053600",5.46951673915186,6.59270035896277,7.0964338310503,6.90183343171745,6.91870259873337,6.6687230998099,6.72215952059803,6.72417904183499
"SRAE_2000053700",0.320337381421618,3.85575019128714,4.23581973431071,4.00707785520721,4.11412775528279,4.66019079930684,4.39155405498096,4.59146188526044
"SRAE_2000053800",3.40146321837223,4.24408789839322,1.43622128606791,2.12851531772017,1.75452522570552,3.54940264881701,3.5180106459136,3.81224971964709
"SRAE_2000053900",2.91942899797554,0.332219194940892,-6.01164525322327,-5.36063970872646,-5.90221924174151,-3.17108011684034,-6.14795745657084,-3.30792181157961
"SRAE_2000054000",3.70734435958448,-3.54336853488998,-4.00687253241691,-2.31905457837834,-3.29546982729268,0.216371771950747,0.277767868172299,0.298973878217105
"SRAE_2000054100",4.91487733644735,6.65633583027367,2.1071512229634,2.98151800829148,2.1061412531262,4.53581073100756,4.48544991591276,4.28922785304677
"SRAE_2000054200",0.516901647608342,0.626436670902468,2.59881550487592,2.55229629459784,2.68740320858007,2.99625054524083,2.75518962790196,2.43996767759099
"SRAE_2000054300",3.45106579225111,-3.54336853488998,-6.01164525322327,-5.36063970872646,-5.90221924174151,-3.37797928783011,-6.14795733047399,-5.31226922897111
"SRAE_2000054400",11.2363482852256,9.06789481839644,9.80630040606521,9.59781866931769,9.70393365503083,9.86068267515234,9.97654971680898,9.87082469118971
"SRAE_2000054500",2.55695286461927,2.703789340369,3.46925382425716,3.16762474523069,3.24986846186381,1.84560472682707,1.89133955390247,1.94491803301866
"SRAE_2000054600",5.45686873393289,6.31069201462371,7.07093947148326,7.03503095289536,6.97632058855171,6.95100597980786,6.8503652493597,6.93612817162041
"SRAE_2000054700",5.52123867281324,3.26256816666096,6.75470146344851,6.65049308994411,6.55919957790291,6.11975945174411,6.12865443155431,6.1435155557776
"SRAE_2000054800",7.81196380209371,6.30562335377603,6.55412056655506,6.54218562797594,6.4486384993165,6.12285371150062,6.14061497526849,6.1050928313937
"SRAE_2000054900",11.9262157475181,9.75944478191458,9.13013169087333,8.83619400022832,8.90382906714532,9.14551860471358,9.35800803202422,9.15359921521411
"SRAE_2000055000",4.38004848820578,7.4798556225156,5.3311583283103,5.45841025729257,5.41313197981771,5.82980335074949,5.82615355911378,5.78699251882088
"SRAE_2000055100",-0.0114481459525271,2.99711627123077,6.29235918112631,6.09462455669316,6.2707627560658,6.26626466031371,6.34061916114338,6.33887041038624
"SRAE_2000055200",0.725508802405207,-3.54336853488998,1.12415227810079,0.899769727921313,0.912627707734299,-0.230922518535196,-0.14912433993042,0.195877886231988
"SRAE_2000055300",3.11755110896662,-3.54336853488998,0.20029650033943,0.301619308763,0.271569494355263,-1.29608598018737,-1.14524964531423,-1.37835440116057
"SRAE_2000055400",5.16840547648978,2.7532010621169,5.17309834250708,5.14182299367848,5.02254981594798,4.65994969709351,4.68874191638565,4.59886133737453
"SRAE_2000055500",2.8953027536563,2.23843229457159,6.20220097268208,5.96472802396769,6.18614058462663,5.14671233391669,5.15421762062885,5.1194686188584
"SRAE_2000055600",3.57033471571152,4.22429992955932,3.50554354485828,3.48500882744531,3.26972880008117,2.50344436549724,2.7975948197761,2.71137101768564
"SRAE_2000055700",2.42470004433748,1.92027987926476,-0.339371500825395,-0.288694874662353,-0.287222274814066,1.26744527151083,0.799337186081231,0.916257666553517
"SRAE_2000055800",6.74173440742966,9.09821625188354,2.7686820265253,2.78992635053143,2.68557986125897,3.7408150594252,3.64021603380969,3.75103605930285
"SRAE_2000055900",9.87964780595855,1.98077792097263,-2.09969141978521,-2.04193663401622,-1.63580550300389,1.12220724047907,-1.74423824480933,-2.25968354905472
"SRAE_2000056000",8.2733796015784,7.22202076002402,7.9239719825792,7.89990856590503,7.79408808546873,7.53316308139628,7.58272044043548,7.4869953474573
"SRAE_2000056100",2.24209083751468,4.16518217653117,5.13715960862694,5.19320424722172,5.14814961704823,5.05678024260223,4.90947480241528,5.0568032328848
"SRAE_2000056200",7.75433419139594,5.33654648886647,6.32198297842615,6.50324469237903,6.42006997987782,6.2684807986637,6.55501562176989,6.33272812134861
"SRAE_2000056300",2.95387716953831,3.81062060998976,7.32797940476915,7.39570174855778,7.468971065929,8.37616951391095,8.33119173062803,8.45389291788715
"SRAE_2000056400",5.44422159701408,5.55840402683734,6.99748542114145,6.98829028523028,6.85335876844871,7.04209334666562,7.16206923212851,7.09636128264512
"SRAE_2000056500",8.35009044923903,0.985334706099972,2.50512794726263,2.3342616827617,2.50398064752574,2.28767583272326,2.16630031567006,2.08387229703049
"SRAE_2000056600",4.66195771032445,4.60885171071935,6.32855440478106,6.15628636954685,6.20587625499516,5.39263969433863,5.12533189864701,5.13042522525453
