"","FLF-a","FLF-b","FLF-c","PF-a","PF-b","PF-c"
"SVE_0762300",5.82196852659145,5.66285688878731,5.6734417073012,5.92432767491929,5.62698958080402,5.74750440565479
"SVE_0762400",-1.77020666698714,-0.126884964483366,-2.30084018092978,-1.43473929727136,-2.19491152385923,-1.39896493862665
"SVE_0762500",-2.77389452662679,0.927599694637402,-5.2987069845417,-2.17119361869624,-3.92228635283304,-2.80109362172572
"SVE_0762600",1.03814073835621,2.19577290400144,-1.75070770019258,2.47586067708154,2.61989130469716,1.28193558731045
"SVE_0762800",-2.05308406429579,-4.04030763550981,-4.49995370823753,4.27695781749658,4.27310827558162,4.32122188426914
"SVE_0762900",1.11277239880375,0.946819248493183,1.87811826080247,2.6244764961464,2.1268930250483,2.03300045379913
"SVE_0763000",-1.78385303848934,-5.61461969246353,-1.14768693513665,0.223042112442284,-0.673696031763213,-1.80513741908285
"SVE_0763100",-2.57031132972407,-5.6146072945064,-5.29868391809,-1.93606796213799,-1.82368074914252,-2.71776646422783
"SVE_0763200",0.737450261347509,0.535733669014693,-0.44066808829588,2.36525475006461,2.37170426098182,2.51040331203474
"SVE_0763300",-3.73946151674465,-5.61457957001175,-5.29860121483787,-1.72995493598801,-1.13537931569396,-3.22475101644365
"SVE_0763400",-4.18433737408298,-5.61461440339216,-0.9808346636954,-3.58592598210028,-3.92224980763842,-2.87938969162393
"SVE_0763500",-3.02566951185349,-5.61461370865857,-2.26888713607685,-2.81691127549531,-2.34507437272641,-3.98591541483662
"SVE_0763600",-2.21642716373573,-2.11419084174413,-2.91183021374885,1.23667418014643,0.775038869721724,1.40701854794869
"SVE_0763800",-5.35059553060907,-5.61455093121397,-5.29860121483787,2.2643993326089,2.78321984730916,3.13005457693184
"SVE_0763900",4.97386698066475,6.68951119663833,-1.18770861014206,-0.419741745099327,-2.76257995478621,-0.975191509086898
"SVE_0764000",-3.15354732344416,-2.32490406805867,-5.29869332294238,-2.18339068575278,-3.12199668832355,-2.3723807626715
"SVE_0764100",-2.77826749020634,-1.74229638333901,-5.29869743833144,-0.43926771667961,-1.53208473702895,-2.1040548799613
"SVE_0764200",1.38602763159541,1.29333355233419,-0.254734423533372,1.84976011660008,2.11419981542218,1.65197065016188
"SVE_0764300",-0.697181004680779,-1.13005304834603,-0.452970577222033,0.16740818708106,0.11726692048276,0.899426895857683
"SVE_0764400",7.23977649757639,6.87476482856297,7.08741920730727,7.91347428452093,8.27756848153505,8.28509502749467
"SVE_0764500",6.0674207584019,6.46115442260396,5.229790566553,6.01699038305994,6.06868034802909,5.93030321173696
"SVE_0764600",-4.55258727281276,-0.931609952072174,-3.87752864174457,-4.73722564034001,-3.92224980763842,-3.98586653820236
"SVE_0764800",-2.36188892727498,-5.61462155816695,0.243130018177495,2.71193429614417,1.72358227241682,2.27682660945992
"SVE_0765000",-3.77013373091615,-5.61455882710777,-5.29860121483787,-1.43564213574393,-0.93742911383436,-0.520138763142275
"SVE_0765100",-1.57500234998781,-3.41039891006667,-3.34910484945908,-0.20669854621213,0.69861594791397,0.308034551453398
"SVE_0765200",-1.7568579242395,-3.02570176520678,-2.08542297709518,-1.59644328178654,-1.75768221806656,-1.28429619905642
"SVE_0765300",-2.96812618914402,-4.828472781604,-1.34047556071168,-1.34362472923061,-1.62873409401165,-2.57250328882748
"SVE_0765400",-2.33277691450231,-5.61462148121225,0.176310965184657,-1.93582720774633,-3.06309877870681,-3.19573092417597
"SVE_0765500",-3.02816986323911,-5.61461176027789,-3.06163524254394,-1.97901818885251,-3.13997413225155,-1.34300298420797
"SVE_0765600",-1.801060899909,-3.66902938140826,-0.843479260850414,-0.32289504187757,-0.150403654530538,-0.84772522075746
"SVE_0765800",-0.528071772272202,-1.81531793544421,-0.710703926429292,-0.611690399734267,-0.782410432936893,-0.214528700827616
"SVE_0765900",1.36694221514777,0.147795929321582,0.732092508387635,1.1036408246115,1.79912320649582,2.26193651563351
"SVE_0766000",-0.637012969525589,-1.5710432010382,0.0495170121665709,0.000581464436142382,0.0135611373606027,-0.817503047616259
"SVE_0766100",-1.04772709041266,-1.56551168716655,-0.234762329535976,-1.05803656949516,-0.747415850569593,-0.517596532238845
"SVE_0766200",0.192472395277967,-0.426542727640411,-0.415639814714263,-2.81620657712368,-3.92224980763842,-3.98586653820236
"SVE_0766300",0.745873104836147,0.0970845083347446,0.34276640713414,-3.60236973944035,-3.14138193461125,-3.98586653820236
"SVE_0766400",3.10983181389003,2.49238453636446,2.55613960067833,5.25935497603389,5.09370384184746,4.87835884839999
"SVE_0766500",2.560809643718,2.10231673857521,2.09490903646361,2.43733396339375,2.75254455837466,2.17311939227504
"SVE_0766600",1.68240765146809,1.5452109602314,1.51353354780371,0.635324983882599,1.17064064352991,0.252252092532149
"SVE_0766700",7.92488729416648,8.12619161631769,6.6646014236346,6.88972275844812,6.98910692183346,6.48341078956145
"SVE_0766800",3.85532943789049,4.00386251372428,4.02350494430486,5.11948923662675,5.34894065599832,5.40716285717703
"SVE_0766900",2.75134976419228,2.60608366429909,2.60091488976452,3.70743378765695,3.9425897471817,4.08631803118444
"SVE_0767000",0.181415425134639,-0.0765378481052253,1.39310253408999,-0.613480397457013,-0.409842544464311,-0.761586938167715
"SVE_0767100",4.28343407962044,3.24882570905192,5.01176527422371,4.50595147563247,3.46976472305921,3.91791370689515
"SVE_0767200",6.42573854772007,6.08232068172843,5.96690506235599,5.95989804273597,6.08436823341525,6.13799534780589
"SVE_0767300",4.87816159637677,5.5288147967798,4.98394785164225,4.48305822770432,4.12070689691789,3.99521535665443
"SVE_0767400",-4.54354379456422,-5.61455093121397,-5.29860121483787,-2.18609867872506,-0.908342203839928,-3.98591983421927
"SVE_0767500",4.01437857057902,3.51565192740714,3.1042171098876,3.93207288191486,3.74715036345386,3.99154532302893
"SVE_0767600",3.91274537015642,3.86451087076197,3.7155894064709,3.61781367579756,3.57495832787329,3.61866694312337
"SVE_0767700",6.67014611279985,6.42064317496826,7.06186204600831,3.87216279020853,3.10419252942025,3.499694513679
"SVE_0767800",-1.1036081146763,-0.854929836774956,-1.94263154817236,-1.53434206105765,-1.44281590006795,-1.33332760101978
"SVE_0768000",3.78453117990346,3.55075041490392,3.98275924644319,2.20346500277853,1.62862608000775,1.97564566269563
"SVE_0768400",-2.50433148073816,-4.04492868730292,-2.26159352337096,-2.63244394804056,-2.53734540850156,-2.38413596993163
"SVE_0768700",-2.59922916056313,0.27954124161771,-5.2987053310625,-2.53893266346146,-1.11407690435249,-2.82280706423755
"SVE_0768800",0.901199814639798,3.56336057750666,-5.29874017979077,-2.41796522957193,-1.9560560138689,-3.17698531746016
"SVE_0768900",1.11910171318372,3.56635308967865,-5.29874150967212,-3.14743177601714,-3.1182437877152,-3.98586653820236
"SVE_0769200",-2.78574682844404,-3.08246242758238,-0.746426673970932,-2.19796164540641,-1.54915315139842,-1.3911453757386
"SVE_0769300",-1.90021874483205,-5.6146131517023,-3.70195446220246,-2.38118486520237,-1.97304730416252,-3.1871199102482
"SVE_0769400",-4.56102593626501,-2.35363106762103,-5.29868810090512,-3.7828795485283,-1.83348768284854,-3.18926088396427
"SVE_0769600",-2.58121477524315,-4.80662680748494,-4.4774775655579,-1.0426791711838,-0.517286937317082,-1.08682401722711
"SVE_0769700",-5.35068872201292,-4.05260642924424,-1.46351554948124,-2.36988908761892,-1.71668807061655,-2.55536670192942
"SVE_0769800",-5.35068167921272,-4.83959206891975,-2.55180334067983,-1.58930086269468,-1.11480313623761,-1.73732691561303
"SVE_0770500",-5.3506832463304,-5.61461005128378,-1.41686890755882,0.121855269096506,-0.710981959554232,-1.56037415578174
"SVE_0770700",-4.56286530597845,-5.61455093121397,-5.29860121483787,-0.801732650917329,-0.805693493547003,-1.16252355249225
"SVE_0771000",-4.55980220855959,-5.61455093121397,-5.29860121483787,2.68492788792101,2.90724506989998,2.27788535739769
"SVE_0771100",-4.55043680384459,-4.75503948850605,-3.23895732035259,-3.35396577112027,-3.17085853097304,-1.75290012459013
"SVE_0771200",0.354871413730717,1.15534504621612,1.19468292345378,1.39809178856686,0.594571964458232,1.49094582300978
"SVE_0771300",5.55899968638,6.29685780678071,1.26841345692017,1.60302242331582,1.93336380401744,1.29037040886329
"SVE_0771400",-2.38772341162369,-3.01006247584337,-3.06322096897536,-2.02579406063864,-3.92224980763842,-3.98586653820236
"SVE_0771500",-0.0728817091653673,-0.50737738075274,-0.73082317391668,0.539201168280231,-0.021874600778992,0.365147361702754
"SVE_0771600",-1.91857625083668,-4.45148783916536,-5.29869020326256,0.607800901564,0.446183655637304,0.187269270535649
"SVE_0771700",-1.19086560170714,-0.511662248252061,0.105496502582386,-2.44276228956351,-3.12861238869814,-2.55701499213613
"SVE_0771800",-1.3542198861416,0.11504856998225,-0.330217470627484,-0.772259920530326,-1.1084763824354,-2.01606483973858
"SVE_0771900",-0.188240961773343,-0.0239243711608442,1.22310041133953,0.104993071013949,-0.745933742001093,-2.38519319854806
"SVE_0772000",0.0854240567120599,0.0526062143793582,-0.809067364690069,-0.317817184846769,-1.038740235273,-0.506788521768105
"SVE_0772100",6.72637279087545,6.65181499436891,6.53596636505044,7.31557077948166,7.3122678845207,7.45310464404159
"SVE_0772300",7.2731145403795,7.84494886053638,5.88681188347838,7.62152411216317,7.55505636294081,7.64901948904587
"SVE_0772400",-1.91793193415177,-4.82833017842439,-2.49196835800389,-2.78336757041465,-1.59862565862733,-2.81780768911407
"SVE_0772500",4.80887470133322,4.86034317081885,4.19468280654853,4.10553677659128,4.47101134649482,4.5518478812446
"SVE_0772800",-1.91291383795628,-0.625005064496131,-1.32305813093178,-2.00359980182059,-1.99631946154502,-2.09444319511781
"SVE_0772900",3.27935080948648,3.16292964766527,2.95869402149307,2.30082206500731,3.0591956188718,2.81342368381565
"SVE_0773000",-1.64614554025924,-2.4393825226014,-1.50444839870101,-0.059380514140332,-1.59593125667686,-1.20588410431374
"SVE_0773100",-1.40574645107875,-2.37138707802678,-4.48029884922102,-2.19458698186728,-1.73012228399567,-2.81671512213937
"SVE_0773200",0.62099225910925,0.764017478267912,0.0267446280788154,0.505174415662123,0.507751090943569,1.17545848851602
"SVE_0773300",5.39748387622436,5.57856128324458,5.1396672016309,5.0209160341137,4.84395370769051,4.84068606008899
"SVE_0773400",7.30961048303993,7.0616253529088,7.06918361806593,7.09830857892793,6.99450184651181,7.03359243192989
"SVE_0773500",5.18876392281724,5.32770409895022,4.94140528329353,5.3686725767029,5.75329421893058,5.7671051092303
"SVE_0773600",0.480009644322539,-0.790492832863711,1.30736594321823,0.331961636682523,0.199372076349507,-0.178888328001549
"SVE_0773700",-1.54774177454087,-1.43322356430558,2.092775578487,1.94566744395824,-0.78358022197588,0.744796454877895
"SVE_0773800",2.98506464066573,2.80945295070609,3.48498677685806,2.26794390368825,2.02328319189085,2.50759100650298
"SVE_0773900",-1.35261679773496,-2.47989308720004,-0.0949875112042259,-1.63586495065959,-3.13029644935059,-2.3748685100765
"SVE_0774000",-2.33964172291048,-4.83300936465782,-3.08481670409602,-2.8093145794804,-2.51542535966727,-1.77048708024417
"SVE_0774100",6.50258746188223,6.28612254078878,6.33786467394939,6.6545531327828,6.71381478097125,6.74816812311784
"SVE_0774300",-1.81114101807585,-5.61461513647618,-2.97155628167568,-3.15860924201397,-3.12714406806103,-3.98586653820236
"SVE_0774500",3.09721747026006,3.00572888002863,3.39052095091949,4.00368198202612,3.9655484214774,4.09569395123149
"SVE_0774600",6.84921776605454,6.93421803981482,6.89354731035075,7.22759014651485,7.39222747810394,7.49259266067202
"SVE_0774700",3.45676302772453,3.72484167565751,3.75369755001189,3.22653825557027,3.28035243021376,3.3289944970684
"SVE_0774800",4.01885562259983,3.81672676146795,2.27050489867954,2.13943412378384,1.93645710444095,1.60750395006005
"SVE_0774900",3.1958850066115,2.28431666373254,3.46369492343176,4.13294542025258,4.6196412602507,4.19840969692338
"SVE_0775000",5.2305746129926,5.16663220635932,5.67882658744923,4.27048607005631,4.17195372049984,4.28770706559055
"SVE_0775100",0.692869417305651,-3.65592729991428,0.322402572733202,1.70888490201165,1.85637467458527,1.00911183427866
"SVE_0775200",-1.79197312081736,-5.614611450276,-4.4691953800758,-0.380033202873141,-0.81607501180613,-1.68566656993408
"SVE_0775400",-0.918459384750545,-5.61462152016152,-1.21803508893365,0.899155578993609,-0.568904405100249,-0.686447276238694
"SVE_0775500",-2.46407255662445,-5.61461348982196,-2.94814408702685,-0.21801094668224,-3.14193223909679,-1.65146439033263
"SVE_0775600",-3.16530983550691,-5.61461369556552,-2.13900449726941,0.0209626213105283,-1.04549602297178,-1.64769441402469
"SVE_0775700",4.27715160007459,4.32884964738804,4.30292112946776,4.24457729015281,4.70653452884148,4.83090016773186
"SVE_0775800",5.82464042549398,5.78190977756162,5.76989828441672,5.94193005817929,6.4585553712841,6.37423062629366
"SVE_0775900",2.03952945126638,2.28806647257926,3.05366704249275,3.17279948324818,3.01208854144842,3.21104696649676
"SVE_0776000",-0.396199722011273,-0.385908734308264,-0.288781150206115,-0.929476827618919,-0.943115533761564,-2.82009046797384
"SVE_0776100",5.38172348823906,5.74437886531573,5.10367855753612,5.09056688252758,4.88009006486182,4.854888943534
"SVE_0776200",2.35103481245916,1.85518271961427,2.45048776433629,1.4444141287286,1.24901324185569,1.77792506397468
"SVE_0776300",2.10814678021851,1.90205934310119,2.53427888533752,2.75043605369588,2.77055369773007,3.11042638055946
"SVE_0776400",6.98416477217444,6.17598234320508,7.53896789491675,7.80793101738543,7.6926181644773,7.78222160050207
"SVE_0776500",6.41009683638203,6.16101393793343,6.89083161152708,6.76239319796102,7.02985183880055,7.03329109263202
"SVE_0776600",5.60118525712064,5.66059807318556,5.44379663981532,5.87280151109495,6.23069411625117,6.20637647094345
"SVE_0776700",4.56586508177989,4.54364189930759,4.3573132864948,4.6366029209882,4.8599837646356,5.0092250526376
"SVE_0776800",0.576150186220325,0.668043462100885,0.0743304918807999,-0.0729267941204542,0.305427813062587,0.370680849158468
"SVE_0776900",7.70281106343797,7.83928606381636,7.78343287537402,7.57694592223097,7.38089828624416,7.23841867296249
"SVE_0777000",3.81515444590198,3.86304077974274,3.89615638858191,4.55110509625161,5.16337476445496,4.96643447069628
"SVE_0777400",3.92220636408264,3.96975610168803,4.5083053070786,1.15195500309927,0.923322061769509,1.22788274304531
"SVE_0777500",8.88725213006417,8.16245860049255,9.16367397424195,9.62732989817319,10.5692263152862,10.6897600360215
"SVE_0777600",8.31250325019461,8.3139596794929,7.77666920888674,9.6641270096991,10.2467912343318,10.2076698860159
"SVE_0777700",-0.089268857862526,-5.61463461415419,0.104394976332122,-1.72702395179625,-1.97285324412833,-2.01883608296586
"SVE_0777800",-2.51900153717135,-4.03225545350047,-0.485185289373556,-3.94312162374007,-3.12556768738056,-3.18143566823559
"SVE_0778000",-1.24403881578519,-4.81246918931991,0.625025504904854,-1.58832511561332,-0.338505570350459,-1.62426455008184
"SVE_0778100",-3.03109721465489,-4.83875317857041,-2.71855327214073,-2.80223369272467,-1.35309690516282,-2.81561929222542
"SVE_0778200",4.26225367207669,2.60937303942159,4.73157497476909,3.79660127556106,3.33613531521032,3.48930836407599
"SVE_0778300",-1.03260920436906,-1.31767179236349,0.0878231200827643,-1.76005789953773,-1.96509051576908,-1.21864960108789
"SVE_0778400",5.26990810483306,5.62013839628057,4.68867910161329,4.57130187646932,4.45475736164675,4.48561765886991
"SVE_0778500",-4.55665134338407,-5.61461369644013,-0.738483562676339,-0.668807736868246,-2.34123427822214,-1.18049962153075
"SVE_0778600",-1.90453736944766,-5.61461661514735,-2.32025318716604,0.813951561846941,0.0927141017694053,0.582860360722345
"SVE_0778700",4.90400580887855,4.44957157390493,4.09491687213913,7.50035538700155,7.712382847202,7.5100720732452
"SVE_0778800",0.69277861307748,0.791764767226355,0.440128901427821,-3.17062353353889,-0.712708654722638,-2.81525108969494
"SVE_0778900",7.08144724670619,7.52491431878571,6.4131783923358,9.55869086730717,10.0836582169413,10.2812560251001
"SVE_0779000",-1.90407981224476,-2.04640456311361,-2.6632542594779,-1.18512894759709,-1.3936848835859,-1.71369949098344
"SVE_0779200",9.62159806776355,8.50113690374458,5.69942738957282,12.3554538426293,13.2728003292914,13.240134821996
"SVE_0779300",0.653191867400674,-0.388889777914886,2.52902512176815,-0.746169173814446,-0.0712488121395796,-1.10420317690486
"SVE_0779400",-0.894122926168077,-0.0462052602943502,-1.89657878035906,0.879449172040298,0.639294995537825,1.50024909208981
"SVE_0779500",-0.70765912756469,-0.201418261448373,0.485278596986273,-0.494985480964209,-1.17367358931405,-1.14595383965461
"SVE_0779600",0.275694681523349,0.509575606913966,1.06582370554381,-2.01369190297619,-2.53440594014495,-0.682964121940736
"SVE_0779700",5.46914766763173,5.11582997908182,6.02340054271258,4.50900509995011,4.26976430235952,4.89632485876086
"SVE_0780000",4.94582925017677,5.21257540268104,4.84606634027267,5.14328715186864,5.13207359425661,5.27621689957566
"SVE_0780100",-1.45317238469248,-0.665925949196881,-1.96648180345904,-1.62643801067069,-3.14213217501991,-2.45501866195252
"SVE_0780200",-1.439646685031,-0.359398054980263,-2.67117902667721,-1.31538362760203,-1.37990654882833,-2.82906090232731
"SVE_0780300",-0.97643423311834,0.619872188542921,-1.06985468199377,-1.88092918773241,-1.98920519916438,-2.39193521409649
"SVE_0780400",-0.307984343758932,1.17297168710337,-0.576732888687147,-0.508457058537385,-0.660710198914504,-2.00143887002261
"SVE_0780500",7.35760858082307,7.31298070579344,7.20521972644075,7.28068553803922,7.32378564095139,7.17570835382089
"SVE_0780600",-0.762647762138914,-0.19026166238525,-1.28423185114547,-1.41999592278232,-0.795903875792504,-0.969782662037946
"SVE_0780700",-1.76009182069739,-3.40416329932243,0.0520976068565795,-2.80640546877436,-2.00041368788319,-3.20739428671752
"SVE_0780800",2.27766413588246,2.46204420334166,2.69764531513523,1.53288579093606,1.47398030092349,1.05916734632317
"SVE_0780900",-0.848616578882503,-0.0897447815579637,-1.04737704929821,-1.05877881904574,-1.71494654238657,-2.80888229130121
"SVE_0781000",-1.35409277829169,-0.555238495386961,-1.7147215213929,-1.63862734086932,-1.71864860018452,-0.959534795827778
"SVE_0781100",-0.444286972435107,-2.1754754399708,-0.178642351766487,0.640440297033869,0.397329779590507,0.453003921384837
"SVE_0781200",-2.77960487549451,-1.325340344851,-3.31506577028507,-1.44115165441011,-3.12312649415659,-2.81255435233047
"SVE_0781300",4.06248640807045,4.47049783527973,3.81711074932493,2.74603567538295,3.03424422382581,3.05256320234061
"SVE_0781400",1.6288933993473,1.07566226809137,1.56692202767428,1.08899546144247,0.548745762132121,0.855741148087898
"SVE_0781500",-0.551932208443759,-0.697520646443731,-0.351033517355242,-1.116697857485,-1.96152588087271,-0.973462232710782
"SVE_0781600",-1.76234638989358,-1.53903990659788,-1.39418450972634,-1.99053571200062,-2.75253595066341,-3.98591612375703
"SVE_0781700",5.25888313217528,5.62310404555985,4.96742509898863,6.31820843725023,6.20439037213128,6.00457561317066
"SVE_0781800",7.18860088199227,7.3707756573808,7.21588431388091,7.22352797241164,7.03708387475863,6.93767882275679
"SVE_0781900",6.49608609883742,6.4972326521323,6.12144705771565,5.75651754277006,5.54372457017727,5.55501867038902
"SVE_0782000",2.32693322429551,3.14882001760771,2.39900183244243,1.40282183871758,1.27044251357172,1.29836019065
"SVE_0782100",1.87668031183565,1.65586756718709,1.24579720137596,0.923220073544058,-0.0227301426288259,0.25335954638873
"SVE_0782200",2.4259832110053,2.19384985649648,2.77630586218372,1.18036933924258,1.76514661950143,1.67328522379806
"SVE_0782300",-0.756456626745634,-0.0742642307676069,-0.773903783807968,-3.96082046457538,-1.88499393580452,-0.783898476280814
"SVE_0782400",-1.20432455649486,-2.74930504190395,-2.09011416674049,-1.61584623461417,-1.59389663752484,-1.39278623321181
"SVE_0782500",1.78682181703356,2.97850315914039,1.83392791475642,5.52166757520424,5.90198375340467,6.14399780185773
"SVE_0782600",-2.53744603280221,-2.78940971892866,-2.68829428660483,-1.34408915648344,-1.19395120398791,-0.283615175557045
"SVE_0782700",0.270839737726237,-1.12851296331864,0.483732706966233,0.0951843896118879,-0.705137286827746,-0.247654846410998
"SVE_0782800",2.90070533700201,2.85979068789436,3.89203927469225,1.93274887959615,1.79246896068898,2.19345959267268
"SVE_0782900",0.0750172941992653,-0.775632910061836,0.14854434849428,-0.154567871821694,0.155976432935911,-0.731250322783808
"SVE_0783000",2.36234953301741,1.92427435591033,2.73750052853588,0.968801890386941,1.35298265534355,1.28469371139911
"SVE_0783100",-1.49367302054075,-0.0230744457714226,-0.352001336936221,0.877977464918816,0.243956967788839,0.327709262386373
"SVE_0783200",-5.35068777941956,-1.98925277081984,-3.88150564295563,-2.16639350792666,-3.92228572723775,-3.18843629710781
"SVE_0783500",8.9219874626896,8.75741093086537,7.826268452311,6.24276742888339,6.28868927334775,5.87262444038515
"SVE_0783600",-2.46936563714406,-5.61461521042327,-2.2791645932414,-0.885983427869062,-1.29340189803214,-0.427625631623521
"SVE_0783700",8.42451738038876,8.49136140765881,8.41264477903184,8.33782581394353,8.9035959824496,8.98207256805306
"SVE_0783800",-0.701909194358132,-0.476959115955482,-0.188055946816518,-1.23660658388931,-2.75326723323656,-3.17382725983142
"SVE_0783900",-2.79084003852865,-4.46528838178349,-1.62964235474229,-1.57477484881516,-2.19925973431206,-0.296741659126649
"SVE_0784000",2.03918230163715,2.2720253810506,1.43755427472324,1.5058001507226,1.35344184885134,0.91468144449451
"SVE_0784100",-0.263594560895971,-1.65510542299056,-2.71363454784656,-0.773757037025466,-2.5105210745385,-0.636065084113401
"SVE_0784200",-4.55632857044697,-4.82595994349817,-1.60214512241572,-3.9441826307446,-3.92224980763842,-2.0267588636944
"SVE_0784300",5.40245787495014,5.54689410406915,5.76171953055779,5.60657562911209,5.78689551693011,5.66253474161776
"SVE_0784400",4.60075542213419,4.41224086513547,4.41718893826016,5.18914692643187,4.89490430148247,4.9831164867635
"SVE_0784500",2.68232785031106,2.46971812162167,2.74634905240888,2.72328071880975,2.51629306068945,2.07307656071003
"SVE_0784600",2.90572497061603,2.98495034333744,3.63222922403933,2.96322855971927,2.98529915790473,3.41509843954642
"SVE_0784900",6.5426277067558,6.71824543872671,6.25524438754469,7.56217051719476,8.20441993804987,8.19995131768808
"SVE_0785200",0.220325223969414,0.852076325430332,0.451168452939495,0.283010760334254,-0.0799488404240955,0.45356665943327
"SVE_0785300",-2.78333157757892,-5.61461356055594,-2.59778469730694,-2.80600426105389,-3.14554039158439,-3.2268549423331
"SVE_0785400",-1.41711002843278,-1.47531690141832,-0.411608407700207,-1.31150978217058,-0.984614103091386,-2.47931950120029
"SVE_0785500",6.43507279856242,6.78927609305465,6.08000122448593,6.18267299219522,6.15465781201074,6.08140142466736
"SVE_0785600",3.10374215271838,3.28130515999166,3.62995822634287,2.51713116428093,2.47635334482054,2.69232998208737
"SVE_0785700",3.85652416363043,4.06302069554579,4.21285445701729,3.93869173201827,4.40053917039464,4.55951151559389
"SVE_0785800",3.75684588164842,3.79171137329199,3.50393998749834,3.84473659962673,3.86695242233652,3.8453708666659
"SVE_0785900",2.66891035115193,2.25683349095066,3.5484131734676,1.61096123307633,1.82616737585846,1.95141928216134
"SVE_0786000",6.81729211986574,6.86335950171747,6.48517239437156,7.20223262592648,7.506475695257,7.47347178356167
"SVE_0786100",5.60774917342465,5.46261186577661,5.80409056322547,5.931276958049,5.86733310642103,6.04375868337361
"SVE_0786200",6.6502831734338,6.57087722063545,6.67816645535075,7.03199326451027,7.1414571069109,7.12410237306932
"SVE_0786300",-2.98303061715287,-5.61460669531977,-5.29860121483787,-0.912178672517557,-1.73042858529045,-0.524672559809829
"SVE_0786400",2.06831761389068,2.13299519885047,1.96610140687626,2.56365490063864,2.48726517419353,3.06971204478156
"SVE_0786500",1.21730806240943,1.16344355039791,0.61735822773529,0.96990635432942,1.61811474688639,1.32245653899332
"SVE_0786600",6.36721410409022,7.1131327897632,6.61543230201928,6.65499501554156,6.53281229265471,6.3784972392387
"SVE_0786700",2.67042899117372,1.81374953748831,3.88956716262244,2.64531365214841,2.27796061294206,2.50551952651352
"SVE_0786800",2.6243404560418,1.13328820466841,3.60616037305622,0.985738289860027,1.64416401472085,1.42185909648794
"SVE_0786900",2.69866543068105,2.29135708719471,2.91499481548305,1.82063026896947,1.81643477383719,1.72771178365704
"SVE_0787000",7.55373862483847,7.57751454657385,7.0437670405347,8.20062763207773,8.19133049174002,8.24408793382043
"SVE_0787100",3.04044888417067,3.74662219255419,4.123788103701,3.56970801288423,2.68812916623901,3.10401503979124
"SVE_0787200",2.28137649696604,1.75253558721637,2.28231941543751,1.95881930579093,1.86857306458006,2.37032909352396
"SVE_0787300",2.58399946064649,2.8663854912427,2.02574569058866,1.13251332046488,1.58403170315168,1.44050169582935
"SVE_0787400",6.5117667352304,6.25057260909447,5.93127987898465,7.40161008777672,7.36772656258317,7.39323100347716
"SVE_0787500",1.97762340468363,2.46347032936389,1.6067962393402,2.52508043570174,2.31057380104113,2.34741696493811
"SVE_0787600",2.79906290644766,3.47724312180745,1.64768654135883,2.49471616085073,2.03404378247633,2.25463271652376
"SVE_0787700",-3.38973613282318,-2.71338558673419,-2.90763951210591,-2.2087016643962,-1.99954359659576,-1.68922304941407
"SVE_0787800",4.92924158558503,4.9124403095495,5.16410462252439,5.54748420235926,5.78399958543127,5.98243650818853
"SVE_0788000",-3.7699647213926,-5.61460987847008,-3.10002566455897,-2.79682786386256,-2.33177910608672,-3.19211080177839
"SVE_0788100",4.47750426265935,4.80489377408443,3.73711532296568,7.10548760372207,7.16242451964241,7.71184863922352
"SVE_0788200",4.24838202018799,3.87023166744564,5.02719191749392,4.28660299936488,3.54415400595767,4.71232351118582
"SVE_0788300",-4.49025977191552,-5.61461262952151,-1.35283476900493,1.54845927885861,0.829133234661513,2.00250096643117
"SVE_0788500",-1.58266213172387,-1.5202527868961,-2.23436141393856,1.29375745791909,0.562376052249743,1.56882096522281
"SVE_0788600",-1.275950907448,-1.62293244215675,-0.446287424308292,4.61607402876801,4.71342894102835,4.69889504105092
"SVE_0788700",-4.19757713015479,-2.70121342131715,0.123453668596452,3.81085711834146,3.72456224088613,3.84715167680861
"SVE_0788800",-2.01881385463289,-1.11897760052818,-1.05451752141826,1.07517647206211,1.5808368801068,1.4980420795641
"SVE_0788900",0.792047070680506,1.3504770424747,0.928501929014764,5.3080818033896,5.49204710807127,5.83906407298384
"SVE_0789000",1.88883316224235,2.18797038735681,0.0718749435120095,1.53105625825312,1.92358860178871,1.74452520591067
"SVE_0789200",4.43473776265938,3.74156475664203,4.04417424044402,3.37534777014385,3.26828813177918,3.76065299807523
"SVE_0789300",-2.99837957673104,-1.04736245522166,-3.70924249523842,4.48590391956775,5.65303206311865,6.31311631836938
"SVE_0789400",-3.76720922902562,-5.61456080419051,-5.29860121483787,-2.04697253670633,-1.11502894264116,-2.82926425256927
"SVE_0789500",4.31361060778582,4.29986709621753,3.63277128209869,5.39730495693983,5.15915170059652,5.44543124261182
"SVE_0789600",-0.642104246082522,-0.403746579428514,-0.28936923201633,1.81470202185418,2.09509657133263,2.16419504210973
"SVE_0789700",5.67634348310853,5.62195356644186,4.90404457796555,5.05417138376972,5.11404814968254,4.94603936313769
"SVE_0789800",-4.17915503839428,-3.65162647084942,-2.48442301632826,-3.18250159511247,-3.92228582359211,-2.06428670559806
"SVE_0789900",1.68722638971992,1.31131970340419,4.67154969671686,2.43615836120075,1.85209745626448,2.86748422758171
"SVE_0790000",2.91009689433277,2.45736680696601,3.5396071619396,2.38978713179005,1.80302419617794,2.10697461567045
"SVE_0790100",3.51708460486712,3.14087067845012,3.68946810466139,1.65278650478963,0.565379712580309,1.84490737935248
