"","geneID","FLM-ERR225783","iL3-ERR225784","PF-ERR299168","PF-ERR299169","PF-ERR299170","FLF-ERR299171","FLF-ERR299172","FLF-ERR299173","PF-ERR299174","PF-ERR299175","PF-ERR299176","FLF-ERR299177","FLF-ERR299178","FLF-ERR299179"
"146","SRAE_0000071450",0,0,0.0295998732342834,0,0.0656492277970252,0,0,0.0525903173537531,0,0,0,0,0.0577655539635349,0
"147","SRAE_0000071600",0,0,0.0592989489948949,0,0.0998422289655822,0.137274592565037,0.0864567400491828,0,0,0.050441768572808,0.0333968807468404,0.137637676226032,0.115593466723253,0
"148","SRAE_0000071700",0,0,0.0591872338757429,0,0.099824656280231,0.0459277848784413,0,0.104066425334052,0.118637090392998,0.10072859701189,0,0.0460553268280378,0.0288336378424259,0.156410080302759
"149","SRAE_0000071800",0,0,0,0,0,0,0.0574298717907319,0,0,0,0,0,0,0
"150","SRAE_0000071900",0,0,0,0.0502498400192827,0,0.0458629146875517,0.143741496595025,0.0520571244417501,0.0593364601132853,0.0503701414845154,0,0.045988409766295,0.115371598810354,0.0521751834534262
"151","SRAE_0000072200",0,0.114105957539344,0,0.05559325802582,0.0366743407961406,0.0458717348764108,0.0602330936456104,0.0572824158446297,0,0,0,0,0,0.176570950692794
"152","SRAE_0000072700",0.342573619866505,0.13630099018193,0.0364967833068579,0,0,0,0.0349022967634599,0,0.0397900111438551,0,0,0,0,0.140831788818
"153","SRAE_0000073000",0,0,0.0291083186604524,0.0500612113764533,0,0,0.0283699687915694,0,0,0,0,0,0.0286148111754211,0.0542052427086628
"154","SRAE_0000073200",0,0,0,0,0,0,0.0290172075578676,0,0.0298357530082031,0,0,0.135167908064222,0.0580209109386013,0
"155","SRAE_0000073300",0,0,0.0887508802242791,0,0.0332496831318146,0,0.0574617221867218,0.104052293559,0.0296513691268919,0.0503427680687458,0.0667375929857714,0,0.0864792049809829,0.0521418955552111
"156","SRAE_0000073500",0,0.296901650498714,0,0.0951128343308058,0.031206881854474,0.164343540341378,0,0.101622177311293,0.0568165231309067,0.0481890423373957,0,0.0406832772728618,0,0
"157","SRAE_0000073700",0,0,0.0295934795868153,0.100507500776732,0.133096929764236,0,0,0,0,0.0503638976917839,0.100183616704812,0.0460530029539854,0.057666906307025,0.10427381791297
"158","SRAE_0000073800",0,0,0,0,0,0.0458947903137481,0,0,0.0305915905663167,0,0,0.0447879923461069,0,0
"159","SRAE_0000073900",0,0,0.0279438090938946,0.0518126397097646,0,0,0,0,0.0583565871235343,0.0557152569672375,0.157977689208871,0,0,0
"160","SRAE_0000074100",0,0,0,0.100480334928316,0.0664628608071184,0,0.0288408860422366,0,0,0,0.100039913311898,0.0913524416289104,0.0578051233631813,0.0523976534423971
"161","SRAE_0000074700",0,0,0,0.00950748071313674,0.0669902445689784,0.153244399381025,0,0,0,0,0,0.129865091664918,0.0647748606446454,0.0804770316810825
"162","SRAE_0000074800",0,0.34966187668156,0.0590004470637062,0,0.0662895868657215,0.146088494609775,0.0286562267929662,0,0.0316439805571387,0,0.0332627470417681,0,0,0
"163","SRAE_0000074850",0,0,0,0,0.0327944943588485,0,0,0,0.0598948841239208,0,0,0,0.0289569103990808,0
"164","SRAE_0000074900",0,0,0,0.100201116971928,0,0,0.0290303373418055,0,0,0,0.0331407922341334,0,0,0
"165","SRAE_0000075000",0,0,0.0595981255456834,0.100533404386368,0.0663914867658287,0,0,0.05263719659034,0.0346250525179039,0.151746150502297,0.0393733106442992,0.0449412590974707,0,0
"166","SRAE_0000075300",0,0,0,0,0,0.274845370999033,0,0,0,0.050526393048609,0,0.321527844806022,0.0593024991535167,0
"167","SRAE_0000075600",0.0304603864960884,0,0,0,0,0,0,0,0,0,0.0393307186084805,0,0.0324518239319031,0
"168","SRAE_0000075700",0,0,0.0591996082472368,0,0.0332786221783647,0,0,0,0.0593317938169632,0.0503738989904661,0.0333987113540297,0.0460499791191406,0,0
"169","SRAE_0000075800",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"170","SRAE_0000075900",0,0,0,0,0,0.0466268720418343,0,0,0,0,0,0,0,0
"171","SRAE_0000076000",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"172","SRAE_0000076100",0,0,0,0.100869130664003,0.0665626435414503,0.0447144454793717,0,0,0.0300760660299306,0,0.0333778533054016,0.0448098764725664,0.0292281908347508,0.0534792690480315
"173","SRAE_0000076800",0,0,0.0295961741830345,0.20094352490257,0.0332533958448378,0,0,0,0.0593311957717099,0.050361288744827,0,0,0,0
"174","SRAE_0000077000",0,0,0.118444946818752,0.100515842318,0.0997998094140949,0.091656778634646,0.115062394733826,0,0.0296812057241209,0,0,0.0459525486897165,0.288558503635084,0.0522137390668296
"175","SRAE_0000077400",0,0,0.0186370065145271,0.0930864450322117,0,0,0,0,0.0511074022475001,0.0405369901377794,0.0630076445513548,0,0,0
"176","SRAE_0000078100",0,0,0.0296160548970913,0.0502515102244411,0,0.274595558739472,0.0863370960956125,0,0.0296884375734604,0.0503889645851152,0,0.183553082884109,0.144316967395473,0.0522478320590768
"177","SRAE_0000079300",0,0,0,0.108909948864421,0.0333392302188642,0.0459087314157153,0,0,0.0257005153662194,0.0606251381529041,0.0299914456355449,0,0,0
"178","SRAE_0000079800",0,0.246600746171388,0.0275034702431965,0.1284443843624,0,0.0427684742456485,0.0755402607117015,0,0.0581556776334089,0.0732968676509102,0.0895142273172269,0.128894704354465,0.0413021892699376,0
"179","SRAE_0000079900",0,0,0.0957450440294531,0,0.0350106061139323,0.0901620166644259,0,0.0524482138326905,0,0.052257889413232,0,0,0.0505093453722914,0
"180","SRAE_0000080050",0,0,0.0292625727959015,0,0.0343550163782933,0.0866827258204935,0.144408451503212,0,0.0582497446651077,0.0553364372276859,0.0336942758734029,0.172064402240956,0.0548056358635629,0.112527298802833
"181","SRAE_0000080400",0,0,0,0,0,0.0451716925415767,0,0.0529436217772983,0,0,0,0,0,0
"182","SRAE_0000080600",0,0,0,0.0505772544849058,0,0.0814448082960242,0,0,0.0580232956677035,0,0,0.135956893554695,0.0292274926720883,0
"183","SRAE_0000081400",0,0,0,0,0,0,0.0383214198990637,0.085951146697849,0,0,0,0,0,0
"184","SRAE_0000081900",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"185","SRAE_0000082000",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"186","SRAE_0000082300",0.230740902996354,0,0.0700418856211221,0,0,0,0,0.0536820412875967,0,0.0518741511212514,0,0,0,0
"187","SRAE_0000082600",0,0.3616593921216,0.0748999013630664,0,0.0878028881293189,0.043164295450868,0.0876219282617435,0,0,0.118084310363585,0.0820523078674219,0.00409600811438383,0.0583201992980347,0
"188","SRAE_0000082700",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"189","SRAE_0000529500",0,0,0.0292935063402993,0,0,0,0,0,0.059302538916817,0,0.0984589189157892,0,0,0.0535469707784996
"190","SRAE_0000529800",0.840580308573046,0,0,0,0,0.0547684181681655,0,0,0,0,0,0,0,0
"191","SRAE_0000600000",0.0106965123941427,0.0836675691576086,0.00734729056361779,0,0,0.00449796728780185,0.00439838263456962,0.00421923475506351,0.00223179084344289,0.00410669329919017,0.00531122258536355,0.00407101710098335,0.00245332263528936,0.00419293129168426
"192","SRAE_0000600001",0,0,0.026287195856379,0.0358178877516236,0.0109501392230111,0.0329967439151405,0.0704824329023064,0.0357171362145566,0.0486040662346726,0.0173789544700974,0.0228029704064771,0.0305543424905608,0.0441424690684193,0.0247577809205131
"193","SRAE_0000600002",0.00401295361958278,0.0515292538618717,0,0,0,0,0,0,0,0,0,0,0,0
"194","SRAE_0000600003",0.0106965123941427,0.0836675691576086,0.00734729056361779,0,0,0.00449796728780185,0.00439838263456962,0.00421923475506351,0.00223179084344289,0.00410669329919017,0.00531122258536355,0.00407101710098335,0.00245332263528936,0.00419293129168426
"195","SRAE_0000600004",0,0.085099850813079,0.00918053343915574,0.0101174630043303,0.0118774161434246,0.0195002961470303,0.00325132216635935,0,0.00915282796500583,0.0176724922599561,0,0.016171836494531,0,0.00556983723850994
"196","SRAE_0000600005",0,0,0,0,0,0,0,0,0,0,0,0.113400955490237,0,0.327937358689068
"197","SRAE_0000600006",0,0,0.026287195856379,0.0358178877516236,0.0109501392230111,0.0329967439151405,0.0704824329023064,0.0357171362145566,0.0486040662346726,0.0173789544700974,0.0228029704064771,0.0305543424905608,0.0441424690684193,0.0247577809205131
"198","SRAE_0000600007",0,0.162326038146748,0.0869507002862636,0.0435550137955904,0.077271798121376,0,0.15379934817673,0.0678370986280005,0.0584356787982945,0.0829086641813452,0.0366880824845831,0,0.0566364301371626,0.0486061272789172
"199","SRAE_0000600008",0.00381320184812922,0.0683529310411205,0,0,0,0.0192417979061626,0.00509592917982464,0,0,0,0.00568022755933519,0.00870770315421485,0.013118804406867,0
"200","SRAE_0000600009",0.0106965123941427,0.0836675691576086,0.00734729056361779,0,0,0.00449796728780185,0.00439838263456962,0.00421923475506351,0.00223179084344289,0.00410669329919017,0.00531122258536355,0.00407101710098335,0.00245332263528936,0.00419293129168426
"201","SRAE_0000600010",0,0,0.026287195856379,0.0358178877516236,0.0109501392230111,0.0329967439151405,0.0704824329023064,0.0357171362145566,0.0486040662346726,0.0173789544700974,0.0228029704064771,0.0305543424905608,0.0441424690684193,0.0247577809205131
"202","SRAE_0000600011",0.0436212735004658,0.156385228933025,0,0,0,0,0,0,0,0,0,0,0,0
"203","SRAE_0000600012",0.0757624163277336,0,0,0,0,0,0,0,0,0,0,0,0,0
"204","SRAE_0000600013",0.0757624163277336,0,0,0,0,0,0,0,0,0,0,0,0,0
"205","SRAE_0000600014",0.0140861953242974,0,0,0,0,0.0168622280067262,0.00482368404366934,0.00743806531654652,0,0,0,0.00724402278526284,0.0102040903010705,0
"206","SRAE_0000600015",0.00690723798690799,0,0,0,0,0,0,0,0,0,0.00514177402839759,0,0.0337745527364129,0.0086950076942874
"207","SRAE_0000600017",0,0.0599016976163026,0,0,0,0.0105392100589309,0.013025463568209,0,0,0,0,0.00953880943973938,0.0114967585535234,0
"208","SRAE_0000600019",0,0,0,0.00354133546064131,0,0.0045503547806498,0,0,0,0,0,0,0,0
"209","SRAE_0000600020",0.0378766453558476,0.0164368702219215,0,0.00479696755736416,0,0.00605156455008453,0.00636878303176986,0.00612266921586415,0,0,0,0.00545411212042729,0,0.00559817855859075
"210","SRAE_0000600021",0.0149031858383212,0,0.0176869655360925,0,0,0,0,0,0,0,0,0.0459851356411187,0,0
"211","SRAE_0000600022",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"212","SRAE_0000600023",0.0322601882985204,0.115654698248354,0.0203124458195876,0.0343870751446144,0.0345903576097801,0.0406969482050575,0.0431122644276035,0.013785427305694,0.0403858140851157,0.0134177432689617,0.0360414813425302,0.0491119360019101,0.0443945619005331,0.0252913604446543
"213","SRAE_0000600024",0,0,0,0,0.033280351764988,0,0,0,0,0,0,0,0,0
"214","SRAE_0000600025",0,0,0,0,0,0.0100556902042891,0.00532624569067704,0,0,0.00994603643472147,0,0,0,0
"215","SRAE_0000600026",0,0.0284806070389746,0,0,0,0,0,0,0,0,0,0,0,0
"216","SRAE_0000600028",0,0.227266874848423,0.00463063546468996,0,0.00574408502170599,0.0088857112061576,0.00941306776166521,0.00967464551704817,0,0.0087888007328215,0,0.0160845554941198,0.00969305245586351,0.024849351284367
"217","SRAE_0000600029",0.081725680581372,0.057827349124177,0.0270832762785802,0.0229247317822242,0.047561555845828,0.0542624165992825,0.0251487984927699,0.0068926913988325,0.0134619532341547,0.0402531845292914,0.0320368625966576,0.0184169760007163,0.0332959326111437,0.0252913604446543
"218","SRAE_0000600030",0,0.289353754016608,0.0195458576435931,0.0264714819417804,0.019970957166248,0.0156644398083707,0.00414852217317832,0,0.011658520464104,0.00774680245677291,0.0277450579677672,0.0141775556664669,0.0128157715472504,0.0584082731502899
"219","SRAE_0000600031",0.00381320184812922,0.0683529310411205,0,0,0,0.0192417979061626,0.00509592917982464,0,0,0,0.00568022755933519,0.00870770315421485,0.013118804406867,0
"220","SRAE_0000600032",0.0546620928631928,0,0.0129745336834528,0,0.0183458044148353,0.0654348022374273,0.0149748367147734,0.0230909827357121,0.00627069311926347,0,0.0162762801219737,0.0224886923110285,0.0158389974699845,0.0275239860270602
"221","SRAE_0000600033",0.00381320184812922,0.0683529310411205,0,0,0,0.0192417979061626,0.00509592917982464,0,0,0,0.00568022755933519,0.00870770315421485,0.013118804406867,0
"222","SRAE_0000600034",0,0.085099850813079,0.00918053343915574,0.0101174630043303,0.0118774161434246,0.0195002961470303,0.00325132216635935,0,0.00915282796500583,0.0176724922599561,0,0.016171836494531,0,0.00556983723850994
"223","SRAE_0000600035",0,0.085099850813079,0.00918053343915574,0.0101174630043303,0.0118774161434246,0.0195002961470303,0.00325132216635935,0,0.00915282796500583,0.0176724922599561,0,0.016171836494531,0,0.00556983723850994
"224","SRAE_0000600036",0.00401295361958278,0.0515292538618717,0,0,0,0,0,0,0,0,0,0,0,0
"225","SRAE_0000600037",0,0,0.026287195856379,0.0358178877516236,0.0109501392230111,0.0329967439151405,0.0704824329023064,0.0357171362145566,0.0486040662346726,0.0173789544700974,0.0228029704064771,0.0305543424905608,0.0441424690684193,0.0247577809205131
"226","SRAE_0000600038",0.202113753620131,0,0,0.0050233173992076,0,0.00633128595411756,0.0122419349526313,0.0113853669711103,0,0.00553882586194492,0.00360314334441457,0.0321347655439149,0.00945520386738353,0.00548358469491937
"227","SRAE_0000600039",0.00401295361958278,0.0515292538618717,0,0,0,0,0,0,0,0,0,0,0,0
"228","SRAE_0000600040",0.00362499054985171,0,0,0,0,0,0,0,0,0,0,0,0,0
"229","SRAE_0000600041",0,0,0,0.0687977716599415,0,0,0.0287513059155474,0.0827405776096341,0,0,0,0.0982573507684943,0,0.10119992315213
"230","SRAE_0000600042",0,0.0217840607129952,0.00382593573875437,0,0,0.00766543047847206,0,0,0,0.0151637083012077,0,0,0.00418095680396048,0
"231","SRAE_0000600044",0,0,0.026287195856379,0.0358178877516236,0.0109501392230111,0.0329967439151405,0.0704824329023064,0.0357171362145566,0.0486040662346726,0.0173789544700974,0.0228029704064771,0.0305543424905608,0.0441424690684193,0.0247577809205131
"232","SRAE_0000600045",0.0140861953242974,0,0,0,0,0.0168622280067262,0.00482368404366934,0.00743806531654652,0,0,0,0.00724402278526284,0.0102040903010705,0
"233","SRAE_0000600046",0.0723333937894285,0.0211094261338025,0.00397002546452832,0,0.00507796845455521,0.0249246624781461,0.0120483445096745,0,0.00756048845189967,0,0.00472823237965581,0.00702811168289305,0.0082717292319919,0.014391622318167
"234","SRAE_0000600047",0,0,0,0.00959871134096221,0,0,0,0,0,0.0100495730141675,0,0.00968218522547456,0,0
"235","SRAE_0000600048",0,0.0241368673749596,0,0,0,0.0113997393358298,0.00551050184821145,0,0,0,0,0,0,0
"236","SRAE_0000600049",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"237","SRAE_0000600050",0,0,0,0,0.00697250053094628,0.0456317467597893,0.0165434914560139,0.0123087906034597,0.00519066815725806,0,0.00649230574832657,0.0193005908400293,0.0113578918625911,0.0296416161438685
"238","SRAE_0000600051",0,0.0217840607129952,0.00382593573875437,0,0,0.00766543047847206,0,0,0,0.0151637083012077,0,0,0.00418095680396048,0
"239","SRAE_0000600052",0.0187057583680527,0,0.011099913038036,0.0149262669187192,0.00523170590907116,0.00746405648583992,0.00854082409213157,0.0131697792206038,0.00357646230075053,0.00712719441173073,0.0185661438367824,0.0128262961543739,0.013550535203722,0.00784908639565103
"240","SRAE_0000600053",0,0,0,0,0.00697250053094628,0.0456317467597893,0.0165434914560139,0.0123087906034597,0.00519066815725806,0,0.00649230574832657,0.0193005908400293,0.0113578918625911,0.0296416161438685
"241","SRAE_0000600054",0,0,0,0,0.00697250053094628,0.0456317467597893,0.0165434914560139,0.0123087906034597,0.00519066815725806,0,0.00649230574832657,0.0193005908400293,0.0113578918625911,0.0296416161438685
"242","SRAE_0000600055",0,0.085099850813079,0.00918053343915574,0.0101174630043303,0.0118774161434246,0.0195002961470303,0.00325132216635935,0,0.00915282796500583,0.0176724922599561,0,0.016171836494531,0,0.00556983723850994
"243","SRAE_0000600057",0,0,0,0,0,0,0.0408738245693302,0,0,0,0,0.0771901647191342,0.0957827442309711,0.0888834985347509
"244","SRAE_0000600058",0.161494892530881,0.157196746148061,0,0.0494196347410924,0.0386811979515657,0.0528217633436,0.058077288231454,0.0486501856074599,0.0255361830378346,0.0473134940132548,0.0331682139620838,0,0.0642542091080446,0
"245","SRAE_0000600059",0,0.0217840607129952,0.00382593573875437,0,0,0.00766543047847206,0,0,0,0.0151637083012077,0,0,0.00418095680396048,0
"246","SRAE_0000600060",0,0.0599016976163026,0,0,0,0.0105392100589309,0.013025463568209,0,0,0,0,0.00953880943973938,0.0114967585535234,0
"247","SRAE_0000600061",0.0611335419860891,0.389178516799508,0,0,0,0,0,0,0.00849980475785242,0,0,0,0.00807112153464803,0
"248","SRAE_0000600062",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"249","SRAE_0000600063",0,0,0,0,0,0.0505075979521228,0.00411579402763673,0.00394815609483392,0,0.00384284523617772,0,0,0,0
"250","SRAE_0000600064",0.0611335419860891,0.389178516799508,0,0,0,0,0,0,0.00849980475785242,0,0,0,0.00807112153464803,0
"251","SRAE_0000600065",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"252","SRAE_1000000300",0,0,0,0.0543104070807954,0,0,0,0,0,0,0,0,0.0266917023261527,0
"253","SRAE_1000000750",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"254","SRAE_1000006600",0,0.494535969572736,0,0,0,0,0.0310748485316755,0.0580448986055094,0.100929431985903,0,0,0,0.0597227404513816,0
"255","SRAE_1000017000",0,0,0.0892065464926051,0.100552419296463,0.0664439100847297,0.0452117345882089,0.14490430467005,0.157325423810356,0.0894725554500098,0.0505213522027366,0.0666523965553307,0.0906385951629286,0.0870137978814058,0
"256","SRAE_1000020300",0,0,0,0,0.0333853694654732,0.0458404766158923,0,0,0,0,0,0,0,0
"257","SRAE_1000066800",0,0,0,0,0.032794937734227,0,0,0.0516694078123935,0,0,0.0328326149934335,0,0,0.0541468052649425
"258","SRAE_1000072700",0,0,0,0.0506108090019044,0.0330065014585862,0,0,0.0545413920159162,0,0,0.0669432737188307,0.0413529556384329,0.0578913177846241,0.0553567911982855
"259","SRAE_1000100500",0,0,0,0,0,0,0,0,0,0,0,0,0.0288217652445178,0
"260","SRAE_1000140200",0,0,0.144576416673879,0,0.123788447228157,0,0.0677111229944236,0.120029167073242,0,0,0.119616333683229,0.0570197551282167,0.0680658926126388,0.0611227503429251
"261","SRAE_1000148500",0,0.365619104231268,0,0,0,0,0,0.235557652887241,0.0335850522203144,0,0,0.0486998832865833,0.0614494055018881,0
"262","SRAE_1000170900",0,0,0.059381490358729,0.100667567188658,0,0.0456690685223888,0,0,0.0893197095134427,0,0.0334081578633249,0.0915844898540884,0.0578944160302577,0
"263","SRAE_1000194000",0,0.246433702051743,0.0961184133159753,0,0.0316575654507428,0.117843648264439,0.0559211824808555,0,0.0665770397295886,0.0484056546034362,0,0,0.0556604179469158,0.0512288896909416
"264","SRAE_1000224700",0,0,0,0,0.0593241540928716,0.087869861407798,0.118354350762728,0.118329192520656,0,0,0.0336898354854616,0.131229120065002,0.0588729262048277,0
"265","SRAE_1000254100",0,0.35618587973841,0.0294529298662748,0,0.0661209385396357,0.136368896243374,0.0858830583058847,0.0518288894059293,0,0,0,0.0911528129328442,0,0
"266","SRAE_1000273800",0,0.164637464177543,0.0588411299390873,0,0,0,0.0288828172511535,0.0536914382674288,0.0291332607787487,0,0.0341876092768698,0,0,0
"267","SRAE_1000280000",0,0.178479772036536,0,0.0999328206752355,0.0661238654404098,0,0.0286334296744855,0.0518385217661525,0,0,0.0663542333023377,0.045568493743602,0.0287113034904828,0.0519934811779289
"268","SRAE_1000300100",0.0364967024875714,0,0,0.0524867129918925,0,0,0,0,0,0,0,0,0.030188881474884,0
"269","SRAE_1000305300",0,0,0,0.105346945744031,0.0340706682259214,0.0878389959896343,0.0575133327797052,0.106762632271123,0,0,0.0336566371162829,0.0430164261761597,0.109889471506497,0.0554915590429598
"270","SRAE_1000322700",0.0736062606763786,0.359577262151022,0,0.101007167227977,0.033419143601994,0.0459556336610232,0.0289354562699553,0,0.0596903242006622,0,0.0335359246980503,0.0921545108324596,0.116064237992725,0
"271","SRAE_1000332800",0,0.266704519229008,0.188633427653965,0.109001209591227,0.0358179089197652,0,0,0,0.0309581307257411,0,0,0.044223940075913,0.0608030971121754,0
"272","SRAE_1000353400",0,0.356125128070356,0.0309567713265783,0,0.0377200109304918,0.0479545215453464,0.0291223495352189,0,0.0313726627477625,0,0.0350844035698442,0,0,0.0566609739413208
"273","SRAE_1000600000",0,0,0,0,0,0,0.0269321149346366,0,0,0,0,0.0491963991117844,0,0
"274","SRAE_1000600003",0,0.170883414497605,0,0,0,0,0,0,0,0,0,0,0,0
"275","SRAE_1000600004",0,0,0,0,0,0,0,0,0,0,0,0,0.057643508090064,0
"276","SRAE_1000600006",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"277","SRAE_1000600007",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"278","SRAE_1000600008",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"279","SRAE_1000600009",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"280","SRAE_1000600010",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"281","SRAE_1000600011",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"282","SRAE_1000600012",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"283","SRAE_1000600013",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"284","SRAE_1000600014",0,0,0.0305704418853281,0,0,0.107934793891283,0.0529348484682875,0,0.029723374074869,0.0452861890152222,0,0,0,0
"285","SRAE_1000600015",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"286","SRAE_1000600017",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"287","SRAE_1000600018",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"288","SRAE_1000600019",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"289","SRAE_1000600020",0,0,0,0,0,0.0459851174877798,0,0,0,0,0,0,0,0
"290","SRAE_1000600021",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"291","SRAE_1000600022",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"292","SRAE_1000600025",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"293","SRAE_1000600026",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"294","SRAE_1000600027",0,0,0.090066716454842,0.141303470573247,0.0834602935167525,0,0.0519856619981628,0,0.0875711552852015,0.13342245704589,0.0371162678133068,0.0474806942379562,0,0.049955758044816
"295","SRAE_1000600028",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"296","SRAE_1000600029",0,0,0,0,0,0.0490277192048882,0,0,0,0,0,0,0.0540974564862157,0
"297","SRAE_1000600030",0,0,0,0,0,0,0.0262353080774878,0,0,0,0,0,0.0315830842556891,0
"298","SRAE_1000600032",0,0,0.0558079655038236,0,0,0,0,0.0675657786877547,0,0.0415592955010328,0,0,0,0
"299","SRAE_1000600033",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"300","SRAE_1000600034",0,0,0,0,0,0,0,0,0,0,0,0,0,0.052094540908811
"301","SRAE_1000600035",0,0,0,0,0.0336469645345968,0.149826771981938,0,0,0.02732258913229,0,0.066178143704107,0.105233657235993,0.0277827946656942,0.0954386170183262
"302","SRAE_1000600036",0.493529351067494,0,0.00279766993506447,0.0029949806788237,0.00534883329453794,0,0.00672509103117988,0,0,0.0161122455338336,0.00330779153062961,0.00532560984318363,0.00325275793249126,0.0115692737884938
"303","SRAE_1000600037",0.63713080264871,0,0.00282203448716253,0.00302106358512629,0.00539541560427906,0.113254784972441,0.00678365899473401,0.0606057980631043,0,0.0162525650335736,0.00333659866690663,0.0053719899028368,0.00328108578815259,0.0116700291243622
"304","SRAE_1000600038",0.493529351067494,0,0.00279766993506447,0.0029949806788237,0.00534883329453794,0,0.00672509103117988,0,0,0.0161122455338336,0.00330779153062961,0.00532560984318363,0.00325275793249126,0.0115692737884938
"305","SRAE_1000600039",0.493529351067494,0,0.00279766993506447,0.0029949806788237,0.00534883329453794,0,0.00672509103117988,0,0,0.0161122455338336,0.00330779153062961,0.00532560984318363,0.00325275793249126,0.0115692737884938
"306","SRAE_1000600040",0.493529351067494,0,0.00279766993506447,0.0029949806788237,0.00534883329453794,0,0.00672509103117988,0,0,0.0161122455338336,0.00330779153062961,0.00532560984318363,0.00325275793249126,0.0115692737884938
"307","SRAE_1000600041",0.493529351067494,0,0.00279766993506447,0.0029949806788237,0.00534883329453794,0,0.00672509103117988,0,0,0.0161122455338336,0.00330779153062961,0.00532560984318363,0.00325275793249126,0.0115692737884938
"308","SRAE_1000600042",0.493529351067494,0,0.00279766993506447,0.0029949806788237,0.00534883329453794,0,0.00672509103117988,0,0,0.0161122455338336,0.00330779153062961,0.00532560984318363,0.00325275793249126,0.0115692737884938
"309","SRAE_1000600043",0.493529351067494,0,0.00279766993506447,0.0029949806788237,0.00534883329453794,0,0.00672509103117988,0,0,0.0161122455338336,0.00330779153062961,0.00532560984318363,0.00325275793249126,0.0115692737884938
"310","SRAE_1000600044",0.493529351067494,0,0.00279766993506447,0.0029949806788237,0.00534883329453794,0,0.00672509103117988,0,0,0.0161122455338336,0.00330779153062961,0.00532560984318363,0.00325275793249126,0.0115692737884938
"311","SRAE_1000600045",0,0,0,0,0,0,0,0,0,0,0,0,0.00720542541522247,0
"312","SRAE_1000600046",0.359550371801088,0,0,0,0.0332178905041085,0,0,0,0,0,0,0,0,0
"313","SRAE_1000600047",0,0,0,0,0,0,0.0287149556128546,0,0,0,0,0,0,0
"314","SRAE_1000600048",0.00379320871786216,0.0271174879461254,0,0.00369415667884836,0.0031540062926645,0.004746718770614,0.00259013329960948,0,0,0,0,0,0.00237533508879227,0
"315","SRAE_1000600049",0,0,0.0282812028664148,0,0,0,0,0.0503325038931006,0,0.0544774540641474,0,0,0,0
"316","SRAE_1000600050",0.00379320871786216,0.0271174879461254,0,0.00369415667884836,0.0031540062926645,0.004746718770614,0.00259013329960948,0,0,0,0,0,0.00237533508879227,0
"317","SRAE_1000600051",0,0,0.026287195856379,0.0358178877516236,0.0109501392230111,0.0329967439151405,0.0704824329023064,0.0357171362145566,0.0486040662346726,0.0173789544700974,0.0228029704064771,0.0305543424905608,0.0441424690684193,0.0247577809205131
"318","SRAE_1000600052",0.081725680581372,0.057827349124177,0.0270832762785802,0.0229247317822242,0.047561555845828,0.0542624165992825,0.0251487984927699,0.0068926913988325,0.0134619532341547,0.0402531845292914,0.0320368625966576,0.0184169760007163,0.0332959326111437,0.0252913604446543
"319","SRAE_1000600053",0,0,0.026287195856379,0.0358178877516236,0.0109501392230111,0.0329967439151405,0.0704824329023064,0.0357171362145566,0.0486040662346726,0.0173789544700974,0.0228029704064771,0.0305543424905608,0.0441424690684193,0.0247577809205131
"320","SRAE_1000600054",0.0406236470485243,0,0,0,0.03266851065033,0,0,0,0,0,0,0,0,0
"321","SRAE_1000600056",0.00388940373418318,0.0856162241411938,0.00402544422296763,0.00668389658348323,0,0.00842418214751807,0.0122165309104775,0,0.00766602754401449,0,0,0.0142524849933081,0.00838719674429855,0.0072962596131207
"322","SRAE_1000600057",0.202113753620131,0,0,0.0050233173992076,0,0.00633128595411756,0.0122419349526313,0.0113853669711103,0,0.00553882586194492,0.00360314334441457,0.0321347655439149,0.00945520386738353,0.00548358469491937
